_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_gold
2721531474,finalized,7,4/21/2020 03:37:29,"Could a municipality give tax receipts to the citizens who contribute to said fund?
municipalities issue some kind of tax receipts to people who contribute to said fund?
Is there any chance that the the persons that contributes to the tax can get any receipt of such contribution?
Can a municipality create tax receipts for people who collaborate with this fund?
Could the municipal government issue tax receipts to people who contribute?
TO ISSUE TAX RECEIPTS, MUST THE MUNICIPALITY BE RECOGNIZED BY REVENU QUEBEC AND THE CANADA REVENUE AGENCY?
can municipalities issue tax refunds?","To issue tax receipts to citizens who contribute to a food assistance fund it has set up, the municipality must be a donee recognized by Revenu Québec and the Canada Revenue Agency.
 The list of Quebec municipalities that are qualified donees is available on the https://www.canada.ca/en/revenue-agency/services/charities-giving/other-organizations-that-issue-donation-receipts-qualified-donees/other-qualified-donees-listings/list-municipalities-quebec.html ",Is it possible for a municipality to issue tax receipts to citizens who contribute to such a fund?,
2721531475,finalized,7,4/21/2020 03:37:29,"How important would it be for the municipality to close the municipal library, arena or pool?
Should the municipality close the meeting room and the convention center?
What are the list of current forbiden facilities by the municipality?
Could the municipality close the municipal library, arena or pool?
Libraries and all open or closed recreation areas that have crowds must be closed?
WHAT MUST THE MUNICIPALITY PROHIBIT?
Should the municipality close recreational, cultural or sports concentration points?","The municipality must prohibit public access to its facilities and premises used for cultural, recreational, sports or community activities (e.g., library, arena, swimming pool, building housing meeting rooms, convention centre), unless they are temporarily used for public health or safety purposes.
 It is up to the municipality to assess the need to maintain access to its administrative buildings, based on the evolution of the COVID-19 pandemic.
 It should also be noted that indoor and outdoor gatherings are now prohibited, with the exception of gatherings
 •  required in a workplace that is not subject to a Quebec government suspension, provided that employees maintain, as much as possible, a minimum distance of two metres between each other.
•  in a public place for the purpose of obtaining a service or good (businesses, government services, etc.) that is not subject to a suspension by the gouvernement du Québec, provided that clients maintain, as far as possible, a minimum distance of two metres between each other.
•  in a means of transportation, provided that users maintain, as far as possible, a minimum distance of two metres between each other.
•  bringing occupants together in a private home or in a place used in its stead, together with any other person providing a service or support to them. Persons providing a service or support must maintain, to the extent possible, a minimum distance of two metres from occupants.
Outdoor gatherings are permitted when a minimum distance of two metres is maintained between all persons, excluding persons living in the same private home.
 ","Should the municipality close the library, arena, or municipal pool?",
2721531476,finalized,7,4/22/2020 01:17:37,"Should sporting or cultural events be cancelled in my area?
should sporting or cultural events be canceled?
What type of activities will be prohibited to stop the spread of COVID-19
Are all sporting events cancelled at this time?
Cancel the events of the municipality within its limits would be a good option?
Should they cancel all public events during this time?
Will I need to cancel my upcoming wedding?","In order to slow down and curb the contagion caused by the coronavirus (COVID-19) as much as possible, the Quebec government has adopted directives for the population of Quebec. One of these directives prohibits indoor and outdoor gatherings, subject to certain exceptions.
 As a result, the municipality is required, in compliance with the ban, to cancel any sporting or cultural event. Moreover, since the municipality must prohibit the public from accessing its indoor facilities and premises intended for cultural, recreational, sports, or community activities, no events may be held therein.
 ",Should the municipality cancel sporting or cultural events held within its boundaries?,
2721531477,finalized,7,4/21/2020 18:12:17,"prohibiting access to playgrounds?
What public space is prohibited in the interaction of people to prevent the spread of viru covid-19?
Playgrounds are allowed access?
Are the park modules and playgrounds being forbiden to accesss during the pandemic?
Playgrounds are allowed access?
Playgrounds are allowed access?
Should they ban access to parks and playgrounds?","Under decree 222-2020 of March 22, 2020, outdoor gatherings are now prohibited, with some exceptions. Outdoor gatherings are permitted when a minimum distance of two metres is maintained between all persons, excluding persons living in the same private home.
 Consequently, municipalities must put in place the necessary measures so that park modules and playgrounds under their responsibility do not allow for gatherings that are prohibited.
 ",Should municipalities prohibit access to park modules and playgrounds?,
2721531478,finalized,7,4/21/2020 13:04:16,"council meetings are canceled?
Is it necessary for council meetings to be held in the municipalities?
Will council meetings be held during this time?
Is it mandatory for municipalities to hold a regular meeting a month?
Is it necessary to hold the monthly meeting?
What are the penalties for not complying with the council meeting?
what should municipalities  do?","Yes, municipalities are required to hold a regular meeting at least once a month, as required by law.
 ",Are municipalities required to hold council meetings?,
2721531479,finalized,7,4/21/2020 15:29:53,"no
can the public council of the municipalities meet?
Is it advisable for municipalities to hold public council meetings?
Is it necessary for the municipalities to hold the corresponding meetings of the public council, thus having this pandemic?
Would it be necessary for public council meetings to be held in the municipalities?
should we all abide by public council meetings?
Do municipalities hold public council meetings?","Order 2020-004 of March 15, 2020 issued by the Minister of Health and Social Services allows municipalities to hold council meetings in camera and authorizes elected officials to participate by any means of communication (e.g. telephone).
 Municipalities can therefore use this option to minimize the risk of coronavirus spread that may result from holding a public meeting which council members would attend in person.
 To ensure transparency, municipalities could also broadcast the session on digital platforms.
 ",Are municipalities required to hold public council meetings?,
2721531480,finalized,7,4/21/2020 08:09:08,"Doesn't the possibility of holding council meetings on camera violate transparency for citizens?
How can the council show their transparency if the meetings are out of camera?
Doesn't the probability of celebrating council congregations on camera destroy the visibility of the inhabitants?
Is there a possibility to hold council meetings in camera so as not to undermine transparency to citizens?
The municipal measures will be permanent?
How do you guarantee that the board's decision-making was done honestly, since it was not possible to have meetings?
How long will it be and how many times will the council meet in camera without questioning its transparency?","This is an exceptional measure that will be temporary. Municipalities have a duty to use it reasonably and when circumstances warrant.
 The objective of this measure is to allow the municipal council to continue to make decisions necessary for municipal operations, without compromising the health of elected officials and citizens.
 ",Does the possibility of holding council meetings in camera not undermine transparency for citizens?,
2721531481,finalized,7,4/21/2020 12:11:27,"yes
Can council officials take part in council meetings remotely
Can municipal officials conduct video conferences?
Will these officials be able to participate in council meetings remotely?
How will officials participate in council meetings remotely?
How could the officials you chose participate in this type of meeting?
Can elected officials hold meetings?","Order 2020-004 of March 15, 2020 issued by the Minister of Health and Social Services allows elected officials to participate in meetings by any means of communication. For example, a municipality could organize a session by videoconference or by telephone. The means of communication used by the municipality must, however, allow members of council to hear each other and vote orally.
 ",By what means will elected officials be able to participate in council meetings remotely?,
2721531482,finalized,7,4/21/2020 08:09:08,"What is section 481 of the cities and towns law?
Can an entity that is either a municipality modify some laws to pay tax bills?
Can a region change the regulations to cancel municipal taxes?
Can the terms and conditions of the municipal tax bills be changed by the municipality?
Will the applicable interest rate be adjusted on tax arrears for the rest of the year?
Is it possible to change payment conditions of municipal tax due to the excessive measure?
When the municipality will make the relevant changes in relation to the interest rates and what will be the new period established ???","Pursuant to the provisions of section 481 of the Cities and Towns Act and section 981 of the Municipal Code, a municipality may, by resolution, change the interest rate applicable on tax arrears for the remainder of the year. Since it may use this power as many times as it deems appropriate, such an amendment could also apply during the period determined by the municipality. However, if a municipality's interest rate has been previously decreed by by-law, it would be preferable to use a regulatory procedure again to change the rate. In such a case, if there are doubts about the choice of procedure, the municipality should consult its legal counsel.

Under section 250.1 of the Act respecting municipal taxation, a municipality may decree the rescinding of the penalty it had set on tax arrears for the remainder of the current year.

Under section 252 of the Act respecting municipal taxation, a municipality may also, by by-law, change the schedule of remaining payments of tax accounts or extend the deadlines for such payments.
 ",Can a municipality change the terms and conditions for paying municipal tax bills?,
2721531483,finalized,7,4/21/2020 12:03:42,"A municipality lacks liquids after making changes in the procedures for paying taxes, what means can it consider?
What can a municipality do in case someone is without liquidity?
How can the municipality be helped in this time of quarantine due to the covid-19?
a region lacks liquidity or has exceeded its credit card limit, after changes in bill payments.
What will happen in the event of a lack of liquidity?
Where can the municipalities that reach their maximum credit line be provided with resources?
If a municipality runs out of liquidity, what could happen?","In the event of a lack of liquidity, the council may decree by resolution temporary loans for the payment of expenses for day-to-day administration. Such borrowing does not require ministerial approval.
 ","A municipality lacks liquidity or has reached the limit of its line of credit, following changes in procedures for payment of tax bills. What means can it consider?",
2721531484,finalized,7,4/21/2020 12:40:10,"Can municipalities address deficits expected at the end of the fiscal year through legal means?
What should municipalities do for citizens?
Are the municipalities legally prepared for a possible fiscal deficit?
What legal procedures allow municipalities to address a deficit expected at the end of the fiscal year?
What are the means by which the municipalities address the fiscal deficit?
In the event of a deficit at the end of the fiscal year, does the law provide the possibility to fill this deficit?
Because municipalities are normally prevented by law from passing deficit budgets, how can they deal with a possible consequence to the COVID-19 pandemic if it negatively impacts their budget?","Yes, while municipalities are normally prevented by law from passing deficit budgets, there are legal procedures in place enabling municipalities to make up a deficit when it is anticipated at the end of the fiscal year. Thus, both the Cities and Towns Act and the Municipal Code provide that a deficit may be absorbed by the accumulated surpluses of the municipality or, in the absence of a surplus, consolidated by a borrowing by-law for a period of several years.
 Of course, considering the principle that the municipality must ensure that sufficient credits are available before authorizing an expenditure, the recourse to a deficit must be based on exceptional circumstances. Municipalities facing a possible deficit due to the consequences of the current COVID-19 pandemic could thus benefit from the terms and conditions mentioned above.
 ",Do municipalities have the legal means to address an anticipated deficit at the end of the fiscal year?,
2721531485,finalized,7,4/21/2020 14:54:08,"Are the dates for submitting valuation or rental property appraisal dates until May 1, 2020?
Will the date for the review be extended, regarding the virus?
When will be the reviews regarding the value of a property?
How will property assessment rolls be carried out during this outbreak?
Can the deadline for submitting a Request for Review be extended regarding a current property appraisal list?
Why can't I extend the deadline to submit a request for review regarding the property appraisal list or rental appraisal list?
What is the deadline for filing an property assessment review application?","At this time, there are no plans to extend the deadline for filing an application for review regarding the property assessment roll or the rental valuation roll. Please note that the deadline for filing an application for review concerning a roll in force as of January 1, 2020 is the latest of the deadlines between
 •  May 1, 2020 and
•  60 days from the mailing of the assessment notice (120   days for a unit of assessment valued at $1,000,000 or more, or a commercial property valued at $100,000 or more).
","Is consideration being given to extending the deadline for filing an Application for review regarding a property assessment roll in force as of January 1, 2020?",
2721531486,finalized,7,4/21/2020 18:44:21,"Municipalities should allow companies to want to participate?
Can the municipality accept a tender or offer of services electronically during the emergency of the COVID-19?
Will companies be able to place their offers?
Will companies be able to place their offers?
Are the electronic methods being adopted by the business to submit theird bids, as long as the municipalities allows them?
Can municipalities allow companies to participate in a public tender to submit their offers electronically?
How can companies submit their public tender?","No. Municipal legislation provides that electronic bidding can only be done through the government's electronic tendering system (ETS). At this time, this functionality in the SÉAO is not available to municipalities. Legislative amendments will be required to provide for the applicable terms and conditions should a municipality receive a bid with a digital signature that differs from the digital signature associated with the documents originally filed with the SÉAO by a company.
 For the time being, it would be premature to allow the electronic transmission of bids for the municipal sector. Please note that before allowing the electronic submission of bids for public bodies, the gouvernement du Québec carried out pilot projects to ensure that this functionality would work properly. This is also what the ministère des Affaires municipales et de l'Habitation intends to do once the above-mentioned issue has been addressed.
 Finally, it should also be noted that postal services such as Canada Post and other courier companies are still in operation and are providing their regular services. In addition, municipalities are able to ensure a secure procedure for submitting a bid in person.
 ",Can municipalities allow businesses wishing to participate in a public tender to submit their bids electronically?,
2721531487,finalized,7,4/21/2020 12:48:55,"What are the options for municipalities if there is a lack of labor, or supplies to provide road services?
Are there any options for cities that lack equipment?
Does it not affect the quality of service provision?
During the covid 19 quarantine, will the municipalities receive supplies?
How can a municipality can everything under control if it has a deficit in the health sector, services and equipment?
What can be done if a municipality needs to improve its workforce or require supplies?
What information is given to municipalities, which have failures in infrastructure and public services?","Intermunicipal cooperation is one option that municipalities can consider to ensure the continued delivery of municipal services. It maximizes the use of municipal services and facilities in an efficient manner. To support municipalities in the area of intermunicipal cooperation, the Gouvernement du Québec has provided the Guide pour l’élaboration des ententes intermunicipales ( https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/affaires-municipales/publications-adm/documents/COVID-19/guide_elaboration_ententes_intermunicipales.pdf?1586195557 ) (available in French only).
 Municipalities can also hire additional workers to meet any future needs, and workers may come from another municipality as required.
 Regardless of the option considered, municipalities can benefit from support from the ministère des Affaires municipales et de l’Habitation in matters of intermunicipal cooperation and municipal management through its regional branches.
 ","What are the options for municipalities if there is a lack of labour, equipment, or supplies to deliver services, such as road maintenance?",
2721531488,finalized,7,4/22/2020 15:58:08,"How does the government guarantee that the municipalities will faithfully comply with the regulations issued?
According to the measures implemented by the government, how can municipalities guarantee full transparency in all their processes of a public nature such as bidding or contracting?
Can municipalities guarantee that the public nature of tenders is protected and that the contracting process remains transparent?
How can municipalities guarantee that the public nature of tenders is protected and that the contracting process remains transparent? In the context of the measures implemented by the government
What guarantees that public entities will protect my protection and health in general?
How can municipalities guarantee that the public nature of tenders is protected and that the contracting process remains transparent? In the context of the measures implemented by the government
How can municipalities guarantee that the public nature of tenders is protected and that the contracting process remains transparent? In the context of the measures implemented by the government","In order to comply with health regulations prohibiting gatherings, the opening of bids received in response to a call for tenders must take place outside of the public sphere and away from those who have tendered. However, certain rules must be applied to ensure the public nature and transparency of the contracting process.
 First, bids must be opened before two impartial witnesses. It is up to the municipal body to ensure that these witnesses have no connection with the contract in question.

Second, in order to ensure that the process is carried out in a transparent manner, the municipal body must post an audiovisual recording of the opening of bids in the form of an addendum in the electronic tendering system (SEAO). This will be transmitted by the SEAO to all purchasers of tender documents. Within 30 days of its publication by addendum, a citizen will be able to view the audiovisual recording associated with a call for tenders, provided that he or she has first registered with the SEAO. After this period, the audiovisual recording will no longer be available.
 Finally, if a municipal organization encounters a problem transferring its audiovisual recording to the SEAO, it can call upon the technical support of the SEAO's customer service department at the following address: https://seao.ca/Information/ServiceClientele.aspx ","In the context of the measures put in place by the government, how can municipalities ensure that the public nature of tender openings is protected and that the contracting process remains transparent?",
2721531489,finalized,7,4/21/2020 13:14:52,"yes
What role do municipalites have regarding personnel management in the case of a health emergency
What are the measures to be adopted within the municipal standards?
What are the rules that municipalities must follow when detecting a health emergency?
What method do municipal government entities use with their staff to treat these health problems?
What happens to the employees during this period?
What rules should apply to municipalities regarding personal management of the issue of a health emergency?","In the context where several municipal services are currently suspended, it is up to each municipality to adopt the measures it deems appropriate for its personnel management situation, particularly with respect to maintaining employment relationships, in compliance with laws and collective agreements, the latter being subject to adjustments made in agreement with associations and trade unions.

Like any other Québec employer, municipalities are encouraged to give preference to strategies that allow as many employees as possible to be retained, while taking the necessary measures to protect their health and safety.
 A municipality could, among other things, give preference to
 •  telework.
•  redeployment to other essential services functions.
•  secondment to other municipal agencies, community organizations, or the health network.
It is important to remember that collective agreements in the municipal sector remain applicable in the context of a health emergency. The flexibilities required to take the situation into account must therefore be discussed with the associations and unions.
 Despite the obligation to adopt a balanced budget, a municipality cannot base a decision to lay off employees on the illegality of running a deficit during the year. Indeed, the law expressly provides for mechanisms to enable municipalities to run deficits.

The decision to proceed with layoffs is therefore a matter of municipal policy considerations rather than the application of legal provisions.
 ",What rules apply to municipalities with respect to personnel management in the context of a health emergency?,
2721531490,finalized,7,4/22/2020 15:59:22,"Will sales of property for for non-payment of municipal or school taxes be suspended for the present crisis?
I understand that all service payments are canceled?
Are property sales for non-payment of municipal or school taxes suspended?
Due to non-payment of municipal or school taxes, all property sales are suspended.
Property sales will be suspended?
Due to non-payment of municipal or school taxes, all property sales are suspended.
Due to non-payment of municipal or school taxes, all property sales are suspended.","All property sales for non-payment of taxes that are due to take place during the period of a health emergency declared under the Cities and Towns Act or the Municipal Code of Québec are suspended. This measure is designed to prevent gatherings that could lead to contagion, in the context of a public health emergency.
 Moreover, in the event that a sale is scheduled for a date later than the period of declaration of a public health emergency, the municipalities and RCMs may pursue, according to their available resources, the procedures related to the sale of immovable property for non-payment of taxes. However, they must remain attentive to the evolution of the health situation in order to postpone as much as possible the completion of each of the pre-sale actions.

After the expiry of the period of the declaration of a public health emergency, the clerk of the municipality or, as the case may be, the secretary-treasurer of the regional county municipality, will issue a new public notice of the sale. The sale may not take place before the expiry of a period of 15 days following such notice.
 ",Are property sales for non-payment of municipal or school taxes suspended?,
2721531491,finalized,7,4/21/2020 05:39:51,"for how long can we make elections during the pandemic
Will the elections of some municipalities be canceled due to the virus?
Would be the already planified  elections on certains regions be delayed due the COVID-19?
Is it possible that the planned partial elections will be canceled due to the coronavirus pandemic in some municipalities?
Is it possible that the planned elections of some municipalities may be canceled due to COVID-19?
will the municipal elections be canceled due to the covid 19?
when will be the elections?","Municipal elections must be conducted in conditions that facilitate voting and protect the health of voters and election workers. Returning officers of the municipalities concerned must therefore cancel any election and any advance poll linked to an election scheduled from now on, up to and including April 26, 2020.
 Other government decisions could have the effect of extending the period during which no election is to be held.
 The ministère des Affaires municipales et de l’Habitation will contact the returning officers to set new polling dates. Until then, the returning officer must not issue a new notice of election.
 ",Is it true that the by-elections planned in some municipalities will be cancelled because of the coronavirus pandemic?,
2721531492,finalized,7,4/22/2020 11:47:56,"Will citizens be notified when a new date is assigned for the midterm elections?
The validity of the expired public charges who will determine it?
How will citizens know when the partial election will take place?
How will citizens know when the partial election will take place?
How will citizens know when the partial election will take place?
Are you putting up when the by-election will be on your website?
How will citizens know when the partial election will take place?","The returning officer will inform the citizens of the municipality of the new polling date.
 ",How will citizens know when the by-election will be held?,
2721531493,finalized,7,4/21/2020 13:21:10,"Is a candidate elected by acclamation safe?
The candidates who were chosen by acclamation to pass with them?
what will happen to those elected by acclamation in past elections?
What will happen to the candidates who were elected by acclamation?
will The proclamation of the election of those elected by acclamation be kept?
The candidates who were elected by acclamation, what happens to them in the midst of this pandemic?
What will be done with the chosen candidates?","The proclamation of the election of those elected by acclamation is maintained.
 These persons will be able to take office, provided they are sworn in within the 30-day period set out in the Act respecting elections and referendums in municipalities.
 ",What will happen to candidates who were elected by acclamation?,
2721531494,finalized,7,4/22/2020 16:04:11,"This survey can be repeated periodically, without ignoring the previous one.
If we have already carried out other surveys by other means, will something happen to them?
What will happen to ballets that have already been cast in the current election?
If we already made a poll, in case of changing it, will the previous poll be valid?
What is the procedure to follow with the ballots already marked in an early survey?
the ballots marked in an early survey already carried out What will happen to them?
What will happen with the ballots indicated in an advance investigation already done?","Advance polls that have already been held are cancelled .
 In the days ahead, joint work will be carried out by the ministère des Affaires municipales et de l'Habitation and Élections Québec to determine the procedures applicable to such a situation. Instructions will be communicated by the Ministère to returning officers in due course.
 ",What will happen to ballots marked at an advance poll already held?,
2721531495,finalized,7,4/21/2020 18:20:51,"how long do you expect that to be?
What are the steps that the council can take to fulfil all the council vacancies?
can the council sit down while the council seats are filled?
In case the quorum is lost during a sesion, who will do the  administration tasks?
Can the council go to Quorum at this time?
who can administer the municipality provisionally?
Until they fill the council vacancies should you sit down?","The Act provides that the council may sit as long as a quorum is maintained.
 In the event that quorum is lost, the Commission municipale du Québec could administer the municipality on a provisional basis.
 ",Is council entitled to sit until council vacancies are filled?,
2721531496,finalized,7,4/21/2020 17:04:12,"What rules were made regarding the subsequent elections that will come after the coronavirus outbreak?
Will there be changes to the by-election because of COVID-19?
What kinds of regulations can be applied to electoral expenses that have already occurred?
There is not enough data to generate a question
Are there rules by which electoral financing is governed?
What rule can I apply to finance an election?
What are the measures and plans to be taken regarding the by-elections?","In the days ahead, joint work will be carried out by the ministère des Affaires municipales et de l'Habitation and Élections Québec to determine the applicable rules. Instructions will be communicated to returning officers in due course
 ","With respect to by-elections to be held at a later date, which rules will apply to election expenses already incurred and, in general, which rules will apply to election financing?",
2721531497,finalized,7,4/21/2020 11:42:08,"what will be the government nomination?
What about the nomination periods scheduled until April 26?
What will happen to the nomination periods that are planned?
The ongoing nomination period scheduled  will be continued?
How will the current situation affect the nomination period
which body will determine the nominations and how long can we go to update our data?
What`s will  happen to coming elections in 2020?","Any nomination period scheduled up to and including April 26, 2020 is cancelled.
 Further decisions by the government could result in an extension of the period during which no election is to be held.
 ","What will happen to any nomination period scheduled between now and April 26, 2020?",
2721531498,finalized,7,4/21/2020 11:43:59,"When would partial elections be held that have been canceled?
when will there be elections again?
On what date can the elections be held?
On what date will the partial elections that were canceled be held?
Is the local byelection in riding still happening?
Could the 2020 Election Be Postponed?
Will the polls or elections scheduled for next year?","All advance polls or elections scheduled up to and including April 26, 2020 are cancelled.
 Further decisions by the government could result in an extension of the period during which no election is to be held.
 The ministère des Affaires municipales et de l’Habitation will contact the returning officers to set new polling dates. Until then, the returning officer must not publish a notice of election.
 ",When will the cancelled by-elections be held?,
2721531499,finalized,7,4/21/2020 16:02:51,"no
Is it valid to hold the elections with a notice issued before the declaration of health emergency?
Could elections be held with an emergency health declaration notice?
What is the government's decision regarding elections?
The elections will take place with this health emergency?
by suspending electoral processes. What will be the status of public charges due during the medical emergency?
What will happen with the elections already scheduled?","Any notice of election that would result in an advance poll or an election being held during the period from March 13, 2020 up to and including April 26, 2020 is cancelled.
 In addition, any notice of election or notice of poll published before March 13, 2020, for which an advance poll or an election has not been held is cancelled.
Other decisions by the government could have the effect of extending the period during which no election is to be held.
 The ministère des Affaires municipales et de l’Habitation will contact the returning officers to set new polling dates.
 ",Is the notice of election issued before the declaration of a health emergency valid? Can the election be held?,
2721531500,finalized,7,4/21/2020 10:54:51,"Are returning officers allowed to post an election notice for an election to be held in the coming days?
Are there any notifications about the results of the leader election?
What is the new date of the elections?
Is it possible for an officer to post an election notice at the current time?
What will be the date of the new elections and who will publish them
Is the election going to have notive posted after April 26, 2020?
Can I post an election notice for elections after April 26, 2020?","No notice of election may be published up to and including April 26, 2020.
 Further decisions by the government may extend the period during which no election is to be held.
 The ministère des Affaires municipales et de l’Habitation will contact the returning officers to set new polling dates.
 ","Can a returning officer publish a notice of election for an election to be held after April 26, 2020?",
2721531501,finalized,7,4/21/2020 12:31:19,"What would be the consequences of not publishing an election notice before April 26, 2020?
Will this date change have any effect on the elections?
How will the elections be affected?
Will the elections be affected?
What will happen if the notice for elections is not published before April 26?
To what extent are elections affected?
Can political parties advertise for the next elections these days?","Given the applicable time period between a notice of election and polling day, the municipality will not be able to hold an election until Sunday, June 14, 2020.
 Other government decisions may extend the period during which no election is to be held. For this reason, no notice of election shall be published by any returning officer until further notice.
 ","What is the effect of not publishing an election notice before April 26, 2020?",
2721531502,finalized,7,4/21/2020 08:01:52,"What deadline applies if the correspondence was sent before the activation of the emergency?
Is a correspondence officer subject to time?
the term applied by the vice minister is in force?
date of correspondence?
If an officer received the correspondence before March 13, 2020, will he be subject to the rules established after March 13?
the people who receive the communication before the date of the exceptional measures, are subject to the deadline?
The time period before the emergency would still be valid?","A returning officer who received such correspondence before March 13, 2020, is not bound by the time frame set out in the correspondence, since this time frame was established before the exceptional measures became applicable.
 ","If, prior to the declaration of a health emergency, the deputy minister had sent correspondence to the returning officer establishing a maximum time frame for setting the polling date, does that time frame still apply?",
2721531503,finalized,7,4/21/2020 11:53:27,"Before the declaration of the national emergency, there was already a voting date scheduled by the minister. Will that date be kept or should it be changed?
Does sending mail correspond to an officer who is in the midst of a health emergency?
Does the date for voting still stand? or will it be postponed due to covid-19?
What are the dates set for voting?
If, prior to this global pandemic, the vice minister had sent an official mandate that returned establishing the date of voting, what date is indicated?
When did the returning officer receive the data?
Is the voting date postponed?","A returning officer who received such correspondence before March 13, 2020, is not bound by the polling date indicated in the correspondence, since that date was established before the exceptional measures became applicable.
 ","If, prior to the declaration of a health emergency, the deputy minister had sent correspondence to the returning officer setting the polling date, does that date still apply?",
2721531504,finalized,7,4/21/2020 11:53:53,"Will the municipality continue to be administered?
What would happen if municipal elections were suspended by the Québec City Commission?
What happens if the municipality is administered by a Quebem commission that no longer has a quorum and cannot hold elections?
What is the date of the elections?
Who administers the municipality? If the elections are suspended.
What happens if Québec takes control of the elections or polls?
If Québec took control of the elections and the polls, would it give better results?","The municipality will continue to be administered on a provisional basis by the Commission municipale du Québec until such time as the elected officials required to fill the vacancies necessary to attain quorum are sworn in.
 ",What will happen if the municipality is administered by the Commission municipale du Québec because it no longer has a quorum and cannot hold an election or poll?,
2721531505,finalized,7,4/21/2020 12:40:10,"Can public consultation meetings be held?
Are public meetings mandatory by government decree?
Why are public consultation meetings mandatory?
Is any meeting held in this state of emergency null and void?
Are agglomerations for public consultations mandatory by law or regulation?
Will they use the media to inform public consultation methods?
Because citizens are being asked to isolate, what is going to happen to non-priority projects in their municipality?","No public meetings required by a legislative or regulatory provision applicable to a municipality or metropolitan community may be held. This is the case, in particular, for meetings scheduled for purposes of development and urban planning.

In fact, under order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body is suspended or replaced.

It is the council that determines whether the public meeting is suspended or replaced.

 Suspension - If its council chooses to suspend the public meeting, the municipality should announce this decision by a public notice of postponement that indicates that a new public notice announcing the meeting will be issued once the health emergency is over. In this case, the regulatory adoption process is suspended until further notice. In due course, the ministère des Affaires municipales et de l’Habitation will contact municipalities to advise them that regular regulatory adoption processes are being reinstated.

 Replacement - If a council wishes to continue the process of passing the act that is the subject of the public meeting, it must designate it as a priority by a two-thirds majority vote. The consultation meeting is then replaced by a written consultation announced 15 days in advance by public notice. This has the effect of cancelling the meeting.

The Ministère recommends that this public notice
 •  describe the project that was to be the subject of a meeting but is instead the subject of a call for written comments.
•  specify the web address where a detailed presentation of the project is made available online.
•  indicate that any person may submit written comments, by email or regular mail, for a period of 15   days following publication of the notice.
Given the isolation of citizens, the government is asking municipalities to postpone (suspend) non-priority projects. Consultation by call for comments must be reserved for projects deemed to be priorities. Priority is given to a project that, for example, fosters public health or safety, contributes to environmental protection, represents a major economic opportunity for the community, has significant public support, etc.

During a health emergency, a project initially suspended by a municipality could be revived at a later date if public notice was given to announce that the public meeting is being replaced by the written consultation described above.

Finally, in addition to the usually mandatory consultation meetings, municipalities must not hold optional consultations (e.g., a public hearing by a municipality's demolition committee). The government is asking municipalities to consult citizens in other ways (survey or online consultation), or to postpone processes involving optional consultations.
 ",Are public consultation meetings required by law or regulation to be held?,
2721531506,finalized,7,4/21/2020 03:37:29,"What steps should municipalities adopt that have a public participation policy?
Has the public participation policy had any changes in the municipalities when it comes to being employed?
If my municipality had adoptes a public participation, what are the procedures that need to be considered?
norms that must be acquired by municipalities that have adopted a public participation policy
the municipalities that are still open freely that they should recommend to their citizens as protective measures?
WHAT ARE THE STEPS FOR A MUNICIPALITY TO ADOPT PUBLIC PARTICIPATION POLICIES?
What about the municipalities that have adopted public participation, how should we proceed?","When a municipality has adopted a public participation policy in accordance with sections 80.1 to 80.5 of the Act respecting land use planning and development, any consultation or active participation measures prescribed by the policy are cancelled or, if the policy applies to a project deemed a priority by two-thirds of the council, replaced by a written consultation.

In fact, pursuant to order 2020-008 of March 22, 2020, any procedure involving the displacement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed to be priorities. Non-priority projects should be suspended.
 ",What steps should municipalities that have adopted a public participation policy take?,
2721531507,finalized,7,4/21/2020 12:40:10,"How to file a minor exemption or conditional use request with the pandemic alert council?
can a common person have any assistance from the council?
How can citizens request a minor or conditional exemption before a council?
What alternatives can be made to listen to citizens in isolation?
How can people who submit a conditional use request be heard to the council?
What are the options available in the municipality regarding planning and developing land use?
In the event of a health emergency and people cannot be heard in person, can citizens still be heard by the council?","The Act respecting land use planning and development provides that ""any interested person may be heard by the council"" when the council must decide on a request for a minor exemption or conditional use. However, council meetings may be held in camera during a health emergency.

In addition, pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Consequently, the municipality has two options:
 •  Municipalities may defer the authorization of a minor exemption or conditional use application to a subsequent meeting when the health emergency is lifted. The Act does not prescribe a time limit between the submission of a minor exemption or conditional use application and the adoption by council of the resolution granting the exemption or authorizing the use.
•  They may also replace the possibility of being heard by a written consultation, announced by a 15-day prior public notice.
Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed a priority by a two-thirds majority vote. Non-priority projects should be deferred.
 ",How can citizens be heard when a minor exemption or conditional use application is brought before the council?,
