_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_gold
2721531506,4/21/2020 03:12:30,5570955573,4/21/2020 02:57:06,false,feca,1.0,45442776,USA,TX,Dallas,155.94.250.93,norms that must be acquired by municipalities that have adopted a public participation policy,"When a municipality has adopted a public participation policy in accordance with sections 80.1 to 80.5 of the Act respecting land use planning and development, any consultation or active participation measures prescribed by the policy are cancelled or, if the policy applies to a project deemed a priority by two-thirds of the council, replaced by a written consultation.

In fact, pursuant to order 2020-008 of March 22, 2020, any procedure involving the displacement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed to be priorities. Non-priority projects should be suspended.
 ",What steps should municipalities that have adopted a public participation policy take?,
2721531506,4/21/2020 03:21:14,5570967766,4/21/2020 03:11:40,false,feca,1.0,45634345,USA,AZ,Phoenix,23.81.61.77,the municipalities that are still open freely that they should recommend to their citizens as protective measures?,"When a municipality has adopted a public participation policy in accordance with sections 80.1 to 80.5 of the Act respecting land use planning and development, any consultation or active participation measures prescribed by the policy are cancelled or, if the policy applies to a project deemed a priority by two-thirds of the council, replaced by a written consultation.

In fact, pursuant to order 2020-008 of March 22, 2020, any procedure involving the displacement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed to be priorities. Non-priority projects should be suspended.
 ",What steps should municipalities that have adopted a public participation policy take?,
2721531506,4/21/2020 03:22:12,5570968854,4/21/2020 02:56:01,false,clixsense,1.0,45747782,USA,NJ,Clifton,104.236.55.136,WHAT ARE THE STEPS FOR A MUNICIPALITY TO ADOPT PUBLIC PARTICIPATION POLICIES?,"When a municipality has adopted a public participation policy in accordance with sections 80.1 to 80.5 of the Act respecting land use planning and development, any consultation or active participation measures prescribed by the policy are cancelled or, if the policy applies to a project deemed a priority by two-thirds of the council, replaced by a written consultation.

In fact, pursuant to order 2020-008 of March 22, 2020, any procedure involving the displacement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed to be priorities. Non-priority projects should be suspended.
 ",What steps should municipalities that have adopted a public participation policy take?,
2721531506,4/21/2020 03:37:29,5570986537,4/21/2020 03:28:14,false,feca,1.0,45660870,USA,GA,Atlanta,107.150.30.125,"What about the municipalities that have adopted public participation, how should we proceed?","When a municipality has adopted a public participation policy in accordance with sections 80.1 to 80.5 of the Act respecting land use planning and development, any consultation or active participation measures prescribed by the policy are cancelled or, if the policy applies to a project deemed a priority by two-thirds of the council, replaced by a written consultation.

In fact, pursuant to order 2020-008 of March 22, 2020, any procedure involving the displacement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed to be priorities. Non-priority projects should be suspended.
 ",What steps should municipalities that have adopted a public participation policy take?,
2721531507,4/21/2020 02:32:11,5570907703,4/21/2020 02:28:56,false,feca,1.0,45456566,USA,NJ,Clifton,138.197.31.58,How to file a minor exemption or conditional use request with the pandemic alert council?,"The Act respecting land use planning and development provides that ""any interested person may be heard by the council"" when the council must decide on a request for a minor exemption or conditional use. However, council meetings may be held in camera during a health emergency.

In addition, pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Consequently, the municipality has two options:
 •  Municipalities may defer the authorization of a minor exemption or conditional use application to a subsequent meeting when the health emergency is lifted. The Act does not prescribe a time limit between the submission of a minor exemption or conditional use application and the adoption by council of the resolution granting the exemption or authorizing the use.
•  They may also replace the possibility of being heard by a written consultation, announced by a 15-day prior public notice.
Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed a priority by a two-thirds majority vote. Non-priority projects should be deferred.
 ",How can citizens be heard when a minor exemption or conditional use application is brought before the council?,
2721531507,4/21/2020 02:32:14,5570907815,4/21/2020 02:29:14,false,feca,1.0,45602995,USA,VA,Reston,147.135.36.175,can a common person have any assistance from the council?,"The Act respecting land use planning and development provides that ""any interested person may be heard by the council"" when the council must decide on a request for a minor exemption or conditional use. However, council meetings may be held in camera during a health emergency.

In addition, pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Consequently, the municipality has two options:
 •  Municipalities may defer the authorization of a minor exemption or conditional use application to a subsequent meeting when the health emergency is lifted. The Act does not prescribe a time limit between the submission of a minor exemption or conditional use application and the adoption by council of the resolution granting the exemption or authorizing the use.
•  They may also replace the possibility of being heard by a written consultation, announced by a 15-day prior public notice.
Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed a priority by a two-thirds majority vote. Non-priority projects should be deferred.
 ",How can citizens be heard when a minor exemption or conditional use application is brought before the council?,
2721531507,4/21/2020 02:39:43,5570914971,4/21/2020 02:29:09,false,feca,1.0,45759736,USA,NJ,Clifton,104.236.205.233,How can citizens request a minor or conditional exemption before a council?,"The Act respecting land use planning and development provides that ""any interested person may be heard by the council"" when the council must decide on a request for a minor exemption or conditional use. However, council meetings may be held in camera during a health emergency.

In addition, pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Consequently, the municipality has two options:
 •  Municipalities may defer the authorization of a minor exemption or conditional use application to a subsequent meeting when the health emergency is lifted. The Act does not prescribe a time limit between the submission of a minor exemption or conditional use application and the adoption by council of the resolution granting the exemption or authorizing the use.
•  They may also replace the possibility of being heard by a written consultation, announced by a 15-day prior public notice.
Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed a priority by a two-thirds majority vote. Non-priority projects should be deferred.
 ",How can citizens be heard when a minor exemption or conditional use application is brought before the council?,
2721531507,4/21/2020 04:22:27,5571044750,4/21/2020 03:58:38,false,feca,1.0,45602547,USA,NJ,Clifton,104.131.75.86,What alternatives can be made to listen to citizens in isolation?,"The Act respecting land use planning and development provides that ""any interested person may be heard by the council"" when the council must decide on a request for a minor exemption or conditional use. However, council meetings may be held in camera during a health emergency.

In addition, pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Consequently, the municipality has two options:
 •  Municipalities may defer the authorization of a minor exemption or conditional use application to a subsequent meeting when the health emergency is lifted. The Act does not prescribe a time limit between the submission of a minor exemption or conditional use application and the adoption by council of the resolution granting the exemption or authorizing the use.
•  They may also replace the possibility of being heard by a written consultation, announced by a 15-day prior public notice.
Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed a priority by a two-thirds majority vote. Non-priority projects should be deferred.
 ",How can citizens be heard when a minor exemption or conditional use application is brought before the council?,
2721531507,4/21/2020 05:12:23,5571093181,4/21/2020 05:06:46,false,neodev,1.0,45604336,USA,FL,Orlando,72.17.88.15,How can people who submit a conditional use request be heard to the council?,"The Act respecting land use planning and development provides that ""any interested person may be heard by the council"" when the council must decide on a request for a minor exemption or conditional use. However, council meetings may be held in camera during a health emergency.

In addition, pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Consequently, the municipality has two options:
 •  Municipalities may defer the authorization of a minor exemption or conditional use application to a subsequent meeting when the health emergency is lifted. The Act does not prescribe a time limit between the submission of a minor exemption or conditional use application and the adoption by council of the resolution granting the exemption or authorizing the use.
•  They may also replace the possibility of being heard by a written consultation, announced by a 15-day prior public notice.
Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed a priority by a two-thirds majority vote. Non-priority projects should be deferred.
 ",How can citizens be heard when a minor exemption or conditional use application is brought before the council?,
2721531507,4/21/2020 05:44:28,5571124235,4/21/2020 05:15:01,false,feca,1.0,45710684,USA,IL,Elk Grove Village,108.61.229.18,What are the options available in the municipality regarding planning and developing land use?,"The Act respecting land use planning and development provides that ""any interested person may be heard by the council"" when the council must decide on a request for a minor exemption or conditional use. However, council meetings may be held in camera during a health emergency.

In addition, pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Consequently, the municipality has two options:
 •  Municipalities may defer the authorization of a minor exemption or conditional use application to a subsequent meeting when the health emergency is lifted. The Act does not prescribe a time limit between the submission of a minor exemption or conditional use application and the adoption by council of the resolution granting the exemption or authorizing the use.
•  They may also replace the possibility of being heard by a written consultation, announced by a 15-day prior public notice.
Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed a priority by a two-thirds majority vote. Non-priority projects should be deferred.
 ",How can citizens be heard when a minor exemption or conditional use application is brought before the council?,
2721531507,4/21/2020 12:40:10,5571773844,4/21/2020 12:13:51,false,instagc,1.0,43498762,USA,SD,Garretson,216.106.229.242,"In the event of a health emergency and people cannot be heard in person, can citizens still be heard by the council?","The Act respecting land use planning and development provides that ""any interested person may be heard by the council"" when the council must decide on a request for a minor exemption or conditional use. However, council meetings may be held in camera during a health emergency.

In addition, pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Consequently, the municipality has two options:
 •  Municipalities may defer the authorization of a minor exemption or conditional use application to a subsequent meeting when the health emergency is lifted. The Act does not prescribe a time limit between the submission of a minor exemption or conditional use application and the adoption by council of the resolution granting the exemption or authorizing the use.
•  They may also replace the possibility of being heard by a written consultation, announced by a 15-day prior public notice.
Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed a priority by a two-thirds majority vote. Non-priority projects should be deferred.
 ",How can citizens be heard when a minor exemption or conditional use application is brought before the council?,
2721531509,4/22/2020 11:13:58,5573268820,4/22/2020 11:06:28,false,feca,1.0,45461619,USA,VA,Manassas,23.105.1.44,In the event of a referendum on government practices in the care of COVID 19. What will be the procedure to follow?,"No, they should not. Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced.

The government requests that no referendum vote or notice of such a vote be held or issued until further notice. This is consistent with the postponement of municipal by-elections.

Further decisions by the government could have the effect of extending the period during which no referendum vote is to be held.
 ",Should referendum votes be held?,
2721531509,4/22/2020 11:18:39,5573272224,4/22/2020 11:07:27,false,feca,1.0,45449513,USA,GA,Atlanta,104.129.18.222,Should they vote in the referendum?,"No, they should not. Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced.

The government requests that no referendum vote or notice of such a vote be held or issued until further notice. This is consistent with the postponement of municipal by-elections.

Further decisions by the government could have the effect of extending the period during which no referendum vote is to be held.
 ",Should referendum votes be held?,
2721531509,4/22/2020 11:21:58,5573274575,4/22/2020 11:19:49,false,feca,1.0,45349706,USA,GA,Atlanta,104.223.94.114,Will there be a referendum this year?,"No, they should not. Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced.

The government requests that no referendum vote or notice of such a vote be held or issued until further notice. This is consistent with the postponement of municipal by-elections.

Further decisions by the government could have the effect of extending the period during which no referendum vote is to be held.
 ",Should referendum votes be held?,
2721531509,4/22/2020 11:24:07,5573276284,4/22/2020 11:16:11,false,feca,1.0,45296600,USA,TX,Dallas,198.96.95.254,Should they vote in the referendum?,"No, they should not. Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced.

The government requests that no referendum vote or notice of such a vote be held or issued until further notice. This is consistent with the postponement of municipal by-elections.

Further decisions by the government could have the effect of extending the period during which no referendum vote is to be held.
 ",Should referendum votes be held?,
2721531509,4/22/2020 11:31:08,5573281533,4/22/2020 11:25:27,false,feca,1.0,45540808,USA,FL,Miami,38.132.118.232,Should crowds be allowed for a vote?,"No, they should not. Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced.

The government requests that no referendum vote or notice of such a vote be held or issued until further notice. This is consistent with the postponement of municipal by-elections.

Further decisions by the government could have the effect of extending the period during which no referendum vote is to be held.
 ",Should referendum votes be held?,
2721531509,4/22/2020 11:44:13,5573290831,4/22/2020 11:41:57,false,instagc,1.0,16715963,GBR,F1,Hammersmith,80.4.128.191,Can we still hold referendums?,"No, they should not. Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced.

The government requests that no referendum vote or notice of such a vote be held or issued until further notice. This is consistent with the postponement of municipal by-elections.

Further decisions by the government could have the effect of extending the period during which no referendum vote is to be held.
 ",Should referendum votes be held?,
2721531509,4/22/2020 11:50:48,5573295731,4/22/2020 11:24:41,false,feca,1.0,45448183,USA,VA,Reston,162.210.192.157,Can the referendum be held even under the pandemic circumstance?,"No, they should not. Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced.

The government requests that no referendum vote or notice of such a vote be held or issued until further notice. This is consistent with the postponement of municipal by-elections.

Further decisions by the government could have the effect of extending the period during which no referendum vote is to be held.
 ",Should referendum votes be held?,
2721531510,4/21/2020 12:30:47,5571768633,4/21/2020 12:26:32,false,feca,1.0,45591719,GBR,M1,London,178.62.89.121,yes,"Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced. Nevertheless, citizens could submit requests to the municipality to open a register.

Here are some additional indications, depending on the situation.

 Planning and development - For draft by-laws under the Act respecting land use planning and development, the municipality may not proceed with the registration of qualified voters and the referendum process during a health emergency. However, qualified voters may submit applications for referendums.

These applications may be forwarded to the municipality individually, rather than by petition, to prevent the spread of COVID-19. The public notice announcing that provisions are subject to referendum approval could invite qualified voters to transmit their requests in this way.

If it receives a sufficient number of requests, the municipality must first determine, by resolution requiring the support of two-thirds of council members, whether the project is a priority.
 •  For projects deemed a priority, the municipality will hold a written consultation identical to the one planned as an alternative to public consultation meetings. This consultation replaces the referendum process and no register is then opened. If it has already held such a written consultation to replace the meeting provided for in the Act, it does not have to repeat it and the regulatory adoption process continues. If such a consultation has not previously taken place, the procedure is as follows. The replacement of the registration process by a written consultation is first announced by a 15-day prior public notice. The ministère des Affaires municipales et de l’Habitation recommends that this public notice •    describe the project that would have been the subject of a register, but is instead subject to a call for written comments.  
•    specify the web address at which the proposed regulation or resolution is posted.  
•    indicate that any person may submit written comments, by email or regular mail, for a period of 15       days following publication of the notice.  

•  For non-priority projects, the municipality suspends the regulatory adoption process. In this case, the register will be opened once the health emergency has been lifted.
If the municipality does not receive a sufficient number of referendum applications, the regulatory adoption process continues (e.g., establishment of compliance by the regional county municipality).

Any use or activity aimed at controlling the spread of COVID-19 or similar measures (e.g., temporary hospitals, screening centres) are exempt from the process of amending urban planning by-laws. During a health emergency, the Minister of Health and Social Services has the power to order the construction of any work or the installation of facilities for health purposes or the provision of health and social services. To do so, the minister is not required to comply with the regulations in force.

 Borrowing regulations, credit commitments, and creation of financial reserves For these projects, the municipality cannot undertake a registration process for qualified voters and referendum voting during a health emergency. As is normally the case, qualified voters cannot apply for these types of projects.

However, in order to determine the applicable procedure, the municipality must first determine, by resolution requiring the support of two-thirds of the members of council, whether the project is a priority.
 •  For projects deemed a priority, the municipality will hold a written consultation. This consultation replaces the referendum process and no register is then opened. The procedure is as follows. The replacement of the registration process by a written consultation is first announced by a 15-day prior public notice. The ministère des Affaires municipales et de l’Habitation recommends that this public notice •    describe the project that would have been the subject of a register, but is instead subject to a call for written comments.  
•    specify the web address where a detailed presentation of the project is posted.  
•    indicate that any person may submit written comments, by email or regular mail, for a period of 15 days following publication of the notice.   


•  For projects deemed to be non-priority, the municipality will suspend the regulatory adoption process. In this case, the register will be opened once the health emergency has been lifted.
For all borrowing by-laws, regardless of the applicable procedure (priority project or project exempted from the referendum approval process), the Minister of Municipal Affairs and Housing must approve them, as is normally the case.

 Municipal territorial organization – The Act respecting  municipal territorial organization provides for the possibility of referendum approval processes in certain situations (municipal groupings, name change, change of regime, territorial annexation, attachment to a regional county municipality, etc.).

However, this process occurs only if the Minister of Municipal Affairs and Housing so orders, on the date stipulated by the latter. During a health emergency, if such a referendum process were to be ordered, it would not be held until the health emergency is lifted. The process would therefore be suspended until further notice.
 ","Apart from the referendum vote, can the other stages of the referendum process take place?",
2721531510,4/21/2020 12:40:53,5571774189,4/21/2020 12:27:18,false,feca,1.0,45455002,USA,NJ,Clifton,104.236.53.155,Are all stages of the referendum process carried out?,"Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced. Nevertheless, citizens could submit requests to the municipality to open a register.

Here are some additional indications, depending on the situation.

 Planning and development - For draft by-laws under the Act respecting land use planning and development, the municipality may not proceed with the registration of qualified voters and the referendum process during a health emergency. However, qualified voters may submit applications for referendums.

These applications may be forwarded to the municipality individually, rather than by petition, to prevent the spread of COVID-19. The public notice announcing that provisions are subject to referendum approval could invite qualified voters to transmit their requests in this way.

If it receives a sufficient number of requests, the municipality must first determine, by resolution requiring the support of two-thirds of council members, whether the project is a priority.
 •  For projects deemed a priority, the municipality will hold a written consultation identical to the one planned as an alternative to public consultation meetings. This consultation replaces the referendum process and no register is then opened. If it has already held such a written consultation to replace the meeting provided for in the Act, it does not have to repeat it and the regulatory adoption process continues. If such a consultation has not previously taken place, the procedure is as follows. The replacement of the registration process by a written consultation is first announced by a 15-day prior public notice. The ministère des Affaires municipales et de l’Habitation recommends that this public notice •    describe the project that would have been the subject of a register, but is instead subject to a call for written comments.  
•    specify the web address at which the proposed regulation or resolution is posted.  
•    indicate that any person may submit written comments, by email or regular mail, for a period of 15       days following publication of the notice.  

•  For non-priority projects, the municipality suspends the regulatory adoption process. In this case, the register will be opened once the health emergency has been lifted.
If the municipality does not receive a sufficient number of referendum applications, the regulatory adoption process continues (e.g., establishment of compliance by the regional county municipality).

Any use or activity aimed at controlling the spread of COVID-19 or similar measures (e.g., temporary hospitals, screening centres) are exempt from the process of amending urban planning by-laws. During a health emergency, the Minister of Health and Social Services has the power to order the construction of any work or the installation of facilities for health purposes or the provision of health and social services. To do so, the minister is not required to comply with the regulations in force.

 Borrowing regulations, credit commitments, and creation of financial reserves For these projects, the municipality cannot undertake a registration process for qualified voters and referendum voting during a health emergency. As is normally the case, qualified voters cannot apply for these types of projects.

However, in order to determine the applicable procedure, the municipality must first determine, by resolution requiring the support of two-thirds of the members of council, whether the project is a priority.
 •  For projects deemed a priority, the municipality will hold a written consultation. This consultation replaces the referendum process and no register is then opened. The procedure is as follows. The replacement of the registration process by a written consultation is first announced by a 15-day prior public notice. The ministère des Affaires municipales et de l’Habitation recommends that this public notice •    describe the project that would have been the subject of a register, but is instead subject to a call for written comments.  
•    specify the web address where a detailed presentation of the project is posted.  
•    indicate that any person may submit written comments, by email or regular mail, for a period of 15 days following publication of the notice.   


•  For projects deemed to be non-priority, the municipality will suspend the regulatory adoption process. In this case, the register will be opened once the health emergency has been lifted.
For all borrowing by-laws, regardless of the applicable procedure (priority project or project exempted from the referendum approval process), the Minister of Municipal Affairs and Housing must approve them, as is normally the case.

 Municipal territorial organization – The Act respecting  municipal territorial organization provides for the possibility of referendum approval processes in certain situations (municipal groupings, name change, change of regime, territorial annexation, attachment to a regional county municipality, etc.).

However, this process occurs only if the Minister of Municipal Affairs and Housing so orders, on the date stipulated by the latter. During a health emergency, if such a referendum process were to be ordered, it would not be held until the health emergency is lifted. The process would therefore be suspended until further notice.
 ","Apart from the referendum vote, can the other stages of the referendum process take place?",
2721531510,4/21/2020 12:51:37,5571780085,4/21/2020 12:28:45,false,feca,1.0,45660870,USA,GA,Atlanta,107.150.30.125,"Regarding the referendum, what stages could it take during the pandemic?","Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced. Nevertheless, citizens could submit requests to the municipality to open a register.

Here are some additional indications, depending on the situation.

 Planning and development - For draft by-laws under the Act respecting land use planning and development, the municipality may not proceed with the registration of qualified voters and the referendum process during a health emergency. However, qualified voters may submit applications for referendums.

These applications may be forwarded to the municipality individually, rather than by petition, to prevent the spread of COVID-19. The public notice announcing that provisions are subject to referendum approval could invite qualified voters to transmit their requests in this way.

If it receives a sufficient number of requests, the municipality must first determine, by resolution requiring the support of two-thirds of council members, whether the project is a priority.
 •  For projects deemed a priority, the municipality will hold a written consultation identical to the one planned as an alternative to public consultation meetings. This consultation replaces the referendum process and no register is then opened. If it has already held such a written consultation to replace the meeting provided for in the Act, it does not have to repeat it and the regulatory adoption process continues. If such a consultation has not previously taken place, the procedure is as follows. The replacement of the registration process by a written consultation is first announced by a 15-day prior public notice. The ministère des Affaires municipales et de l’Habitation recommends that this public notice •    describe the project that would have been the subject of a register, but is instead subject to a call for written comments.  
•    specify the web address at which the proposed regulation or resolution is posted.  
•    indicate that any person may submit written comments, by email or regular mail, for a period of 15       days following publication of the notice.  

•  For non-priority projects, the municipality suspends the regulatory adoption process. In this case, the register will be opened once the health emergency has been lifted.
If the municipality does not receive a sufficient number of referendum applications, the regulatory adoption process continues (e.g., establishment of compliance by the regional county municipality).

Any use or activity aimed at controlling the spread of COVID-19 or similar measures (e.g., temporary hospitals, screening centres) are exempt from the process of amending urban planning by-laws. During a health emergency, the Minister of Health and Social Services has the power to order the construction of any work or the installation of facilities for health purposes or the provision of health and social services. To do so, the minister is not required to comply with the regulations in force.

 Borrowing regulations, credit commitments, and creation of financial reserves For these projects, the municipality cannot undertake a registration process for qualified voters and referendum voting during a health emergency. As is normally the case, qualified voters cannot apply for these types of projects.

However, in order to determine the applicable procedure, the municipality must first determine, by resolution requiring the support of two-thirds of the members of council, whether the project is a priority.
 •  For projects deemed a priority, the municipality will hold a written consultation. This consultation replaces the referendum process and no register is then opened. The procedure is as follows. The replacement of the registration process by a written consultation is first announced by a 15-day prior public notice. The ministère des Affaires municipales et de l’Habitation recommends that this public notice •    describe the project that would have been the subject of a register, but is instead subject to a call for written comments.  
•    specify the web address where a detailed presentation of the project is posted.  
•    indicate that any person may submit written comments, by email or regular mail, for a period of 15 days following publication of the notice.   


•  For projects deemed to be non-priority, the municipality will suspend the regulatory adoption process. In this case, the register will be opened once the health emergency has been lifted.
For all borrowing by-laws, regardless of the applicable procedure (priority project or project exempted from the referendum approval process), the Minister of Municipal Affairs and Housing must approve them, as is normally the case.

 Municipal territorial organization – The Act respecting  municipal territorial organization provides for the possibility of referendum approval processes in certain situations (municipal groupings, name change, change of regime, territorial annexation, attachment to a regional county municipality, etc.).

However, this process occurs only if the Minister of Municipal Affairs and Housing so orders, on the date stipulated by the latter. During a health emergency, if such a referendum process were to be ordered, it would not be held until the health emergency is lifted. The process would therefore be suspended until further notice.
 ","Apart from the referendum vote, can the other stages of the referendum process take place?",
2721531510,4/21/2020 12:53:20,5571781186,4/21/2020 12:43:00,false,clixsense,1.0,45658864,USA,IL,"",152.44.42.109,ALL POLICY ELECTION PROCESSES AND POLITICAL EVENTS MUST BE STOPPED UNTIL NEW NOTICE?,"Pursuant to order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body, including a referendum process, must be suspended or replaced. Nevertheless, citizens could submit requests to the municipality to open a register.

Here are some additional indications, depending on the situation.

 Planning and development - For draft by-laws under the Act respecting land use planning and development, the municipality may not proceed with the registration of qualified voters and the referendum process during a health emergency. However, qualified voters may submit applications for referendums.

These applications may be forwarded to the municipality individually, rather than by petition, to prevent the spread of COVID-19. The public notice announcing that provisions are subject to referendum approval could invite qualified voters to transmit their requests in this way.

If it receives a sufficient number of requests, the municipality must first determine, by resolution requiring the support of two-thirds of council members, whether the project is a priority.
 •  For projects deemed a priority, the municipality will hold a written consultation identical to the one planned as an alternative to public consultation meetings. This consultation replaces the referendum process and no register is then opened. If it has already held such a written consultation to replace the meeting provided for in the Act, it does not have to repeat it and the regulatory adoption process continues. If such a consultation has not previously taken place, the procedure is as follows. The replacement of the registration process by a written consultation is first announced by a 15-day prior public notice. The ministère des Affaires municipales et de l’Habitation recommends that this public notice •    describe the project that would have been the subject of a register, but is instead subject to a call for written comments.  
•    specify the web address at which the proposed regulation or resolution is posted.  
•    indicate that any person may submit written comments, by email or regular mail, for a period of 15       days following publication of the notice.  

•  For non-priority projects, the municipality suspends the regulatory adoption process. In this case, the register will be opened once the health emergency has been lifted.
If the municipality does not receive a sufficient number of referendum applications, the regulatory adoption process continues (e.g., establishment of compliance by the regional county municipality).

Any use or activity aimed at controlling the spread of COVID-19 or similar measures (e.g., temporary hospitals, screening centres) are exempt from the process of amending urban planning by-laws. During a health emergency, the Minister of Health and Social Services has the power to order the construction of any work or the installation of facilities for health purposes or the provision of health and social services. To do so, the minister is not required to comply with the regulations in force.

 Borrowing regulations, credit commitments, and creation of financial reserves For these projects, the municipality cannot undertake a registration process for qualified voters and referendum voting during a health emergency. As is normally the case, qualified voters cannot apply for these types of projects.

However, in order to determine the applicable procedure, the municipality must first determine, by resolution requiring the support of two-thirds of the members of council, whether the project is a priority.
 •  For projects deemed a priority, the municipality will hold a written consultation. This consultation replaces the referendum process and no register is then opened. The procedure is as follows. The replacement of the registration process by a written consultation is first announced by a 15-day prior public notice. The ministère des Affaires municipales et de l’Habitation recommends that this public notice •    describe the project that would have been the subject of a register, but is instead subject to a call for written comments.  
•    specify the web address where a detailed presentation of the project is posted.  
•    indicate that any person may submit written comments, by email or regular mail, for a period of 15 days following publication of the notice.   


•  For projects deemed to be non-priority, the municipality will suspend the regulatory adoption process. In this case, the register will be opened once the health emergency has been lifted.
For all borrowing by-laws, regardless of the applicable procedure (priority project or project exempted from the referendum approval process), the Minister of Municipal Affairs and Housing must approve them, as is normally the case.

 Municipal territorial organization – The Act respecting  municipal territorial organization provides for the possibility of referendum approval processes in certain situations (municipal groupings, name change, change of regime, territorial annexation, attachment to a regional county municipality, etc.).

However, this process occurs only if the Minister of Municipal Affairs and Housing so orders, on the date stipulated by the latter. During a health emergency, if such a referendum process were to be ordered, it would not be held until the health emergency is lifted. The process would therefore be suspended until further notice.
 ","Apart from the referendum vote, can the other stages of the referendum process take place?",
