_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question__gold
2721199953,finalized,3,4/20/2020 22:13:01,"Has the government done anything to help ensure public health?
What are the basis for choosing exceptional measures?
If I wait for my income situation to stabilize before asking for a support payment modification, can my income reduction during the pandemic be taken into account?","The Gouvernement du Québec has established a list of priority measures to ensure the health of the population in all Quebec municipalities. The measures selected ensure that municipalities will continue to exercise their responsibilities by adapting certain rules to the exceptional situation facing the population of Québec.
 ",How were the exceptional measures determined?,
2721199954,finalized,3,4/20/2020 21:59:17,"Could other measures be added to those already set out?
Is The Gouvernement du Québec alone in monitoring and controlling this pandemic?
Could other security measures be added to those already established by the pandemic?","Other measures are not ruled out. The Gouvernement du Québec is closely monitoring the situation in conjunction with the authorities concerned.
 ",Could other measures be added to those already set out?,
2721199955,finalized,3,4/20/2020 21:49:28,"If a health emergency is declared to have newly elected officials?
Elected officials must comply with the decrees stipulated in the health emergency due to COVID-19?
Is there any restrictions to the elected officials in the way that can declare any health emergency or any order problem if they consider that is the best option?","Municipal elected officials must comply with the applicable laws, decrees, directives, and by-laws and exercise their powers within this legal and regulatory framework.
 ",Do elected officials have general discretionary power under the decree declaring a health emergency and ministerial orders issued pursuant thereto?,
2721199956,finalized,3,4/20/2020 21:37:46,"Can a mayor exceed expenses to safeguard the lives of citizens?
In this case, the mayor of the municipality must assume any responsibility and problem that leads the population to harm, making humanitarian aid and collaborating with the sick.
When should the mayor enact his regulations?","Sections 573.2 of the Cities and Towns Act and 937 of the Municipal Code of Québec stipulate that in the case of irresistible force of such a nature as to imperil the life or health of the population or to seriously damage the municipal equipment, the head of the council (mayor of a municipality or warden of an RCM) may order any expenditure he or she considers necessary and award any contract necessary to remedy the situation. This power should therefore be used only under such conditions and only as an exceptional measure. For the sake of transparency and sound public management, it is also suggested that it be used only in cases where the urgency of the situation does not allow the council to make a decision in a timely manner and according to the usual contractual rules.
 Otherwise, the municipality's expenditures and contracts must be authorized by council, subject to the adoption of a by-law delegating to a municipal official the power to authorize expenditures and enter into contracts in the name of the municipality pursuant to sections 477.2 of the Cities and Towns Act and 165.1 of the Municipal Code of Québec.
 It should also be noted that sections 573.2 of the Cities and Towns Act and 937 of the Municipal Code of Québec provide that the mayor of the municipality or the warden of the RCM, as the case may be, must report to council on the use of his or her power to decree expenditures and award contracts at the first meeting of council that follows.
 ",Under what circumstances should the mayor of a municipality use his or her power to decree any expenditure and award any contract in accordance with section 573.2 of the Cities and Towns Act and section 937 of the Municipal Code of Québec?,
2721199957,finalized,3,4/20/2020 21:19:24,"Is it possible to declare a state of emergency by COVID-19?
Which person has to authorize the local state of emergency?
Can a municipality declare an emergency different from the one that is already established?","Pursuant with the declaration of a state of health emergency by the gouvernement du Québec, the series of measures established by government decrees and ministerial orders of the Minister of Health and Social Services, and the importance of ensuring full and complete consistency between government interventions, those of the Direction nationale de la santé publique and those of municipalities, the latter cannot declare a local state of emergency without first obtaining the authorization of the National Director of Public Health. This particular condition is the subject of Order No. 2020-014 adopted on April 2, 2020.
 In the event that a declaration of a state of local emergency is adopted in accordance with the conditions set out above, section 47 of the Civil Protection Act provides that the municipality may exercise specific powers to protect the life, health, or integrity of persons. In exercising the specific powers granted to it by virtue of a state of local emergency, the municipality must, however, in accordance with Order No. 2020-014, comply with any conditions that the National Director of Public Health may set, including any restriction on one or more of these powers.
 It is essential to aim for the greatest possible congruence between measures to be taken by municipalities and those taken by the government. This will make it easier to achieve the benefits sought by all these measures, which are intended to ensure the best possible protection of public health.
 ",Can a municipality declare a local state of emergency under current COVID-19 health emergency conditions?,
2721199958,finalized,3,4/20/2020 22:12:46,"municipalities must purchase protection implements to protect their employees
Scream masks. In particular, clinical activities that generate much aerosol are reserved.
Should my municipality purchase N95 mask?","Municipalities should avoid purchasing N95 masks and other similar equipment since they are intended primarily for use in health care facilities. N95 masks, in particular, are reserved for clinical activities that generate a lot of aerosols.
 You can find more information on https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c53183 section.
 ",Should municipalities purchase N95 masks and other similar medical equipment to protect their employees?,
2721199959,finalized,3,4/20/2020 22:19:15,"What are the exceptional measures that I should take into account?
COVID-19 pandemic is an exceptional event that requires exceptional measures, aimed at stemming the spread of disease and protecting the population, while allowing society to continue to operate as naturally as possible.
The goal is to curb the spread of disease and protect the population, while allowing the community to continue to operate as naturally as possible.","The COVID-19 pandemic is an exceptional event that requires exceptional measures, with the aim of curbing the spread of the disease and protecting the population, while allowing society to continue to function as normally as possible.
 ",Do the special rules provided for in the government decree and the ministerial orders infringe on the rights of citizens?,
2721199960,finalized,3,4/20/2020 20:49:50,"Is municipal autonomy maintained or does each municipality have to abide by the special rules established in the government decree and the ministerial decree?
how to protect the population from the pandemic and that will be applied to society that does not comply with the prevention rules
What are the special measures that I should consider?","The COVID-19 pandemic is an exceptional event that requires exceptional measures, with the aim of curbing the spread of the disease and protecting the population, while allowing society to continue to function as normally as possible.
 The role of municipalities is essential in dealing with this pandemic. Several of the rules set out in the ministerial orders are intended to give them the latitude to act quickly and effectively in a context of uncertainty and risk.
 ",Do the special rules provided for in the government decree and the ministerial decree infringe on municipal autonomy?,
2721199961,finalized,3,4/20/2020 20:46:18,"Is it possible for the state to allocate a food assistance fund?
Can a food assistance fund be established and managed by a municipality?
What are the chances that a municipality or state will administer a food assistance fund?","Yes, municipalities have the authority to establish and manage a food assistance fund. The Municipal Powers Act stipulates, among other things, that a municipality may provide assistance to help people in need, or to support a charitable organization.
 ",Is it possible for a municipality to establish and manage a food assistance fund?,
2721199962,finalized,3,4/20/2020 20:45:31,"where can I find The list of Québec municipalities
Where can the municipalities recognized by Revenu Québec and the Canada Revenue Agency be verified to issue a tax receipt?
Will municipal taxes be collected from the inhabitants during this period of inactivity?","To issue tax receipts to citizens who contribute to a food assistance fund it has set up, the municipality must be a donee recognized by Revenu Québec and the Canada Revenue Agency.
 The list of Quebec municipalities that are qualified donees is available on the https://www.canada.ca/en/revenue-agency/services/charities-giving/other-organizations-that-issue-donation-receipts-qualified-donees/other-qualified-donees-listings/list-municipalities-quebec.html ",Is it possible for a municipality to issue tax receipts to citizens who contribute to such a fund?,
2721199963,finalized,3,4/20/2020 20:40:33,"Should the municipality close the library?
The municipality must close municipal public places?
The municipality shall prevent the public from accessing its facilities and buildings used in cultural, recreational, sporting or community activities (such as a library, square, pool, or building meeting rooms or a conference center), provided that customers maintain, to the maximum extent possible, a minimum distance of two meters between Each other. In transportation, provided that users maintain, as far as possible, a distance of no less than two meters between each other","The municipality must prohibit public access to its facilities and premises used for cultural, recreational, sports or community activities (e.g., library, arena, swimming pool, building housing meeting rooms, convention centre), unless they are temporarily used for public health or safety purposes.
 It is up to the municipality to assess the need to maintain access to its administrative buildings, based on the evolution of the COVID-19 pandemic.
 It should also be noted that indoor and outdoor gatherings are now prohibited, with the exception of gatherings
 •  required in a workplace that is not subject to a Quebec government suspension, provided that employees maintain, as much as possible, a minimum distance of two metres between each other.
•  in a public place for the purpose of obtaining a service or good (businesses, government services, etc.) that is not subject to a suspension by the gouvernement du Québec, provided that clients maintain, as far as possible, a minimum distance of two metres between each other.
•  in a means of transportation, provided that users maintain, as far as possible, a minimum distance of two metres between each other.
•  bringing occupants together in a private home or in a place used in its stead, together with any other person providing a service or support to them. Persons providing a service or support must maintain, to the extent possible, a minimum distance of two metres from occupants.
Outdoor gatherings are permitted when a minimum distance of two metres is maintained between all persons, excluding persons living in the same private home.
 ","Should the municipality close the library, arena, or municipal pool?",
2721199964,finalized,3,4/20/2020 21:48:56,"Should the municipality ban outdoor and indoor meetings to reduce Covid-19 infections?
Should municipal events be canceled?
Cancel any sporting or cultural event. Moreover, since the municipality must prevent the public from accessing its internal facilities and buildings designated for cultural, recreational, sporting or community activities","In order to slow down and curb the contagion caused by the coronavirus (COVID-19) as much as possible, the Quebec government has adopted directives for the population of Quebec. One of these directives prohibits indoor and outdoor gatherings, subject to certain exceptions.
 As a result, the municipality is required, in compliance with the ban, to cancel any sporting or cultural event. Moreover, since the municipality must prohibit the public from accessing its indoor facilities and premises intended for cultural, recreational, sports, or community activities, no events may be held therein.
 ",Should the municipality cancel sporting or cultural events held within its boundaries?,
2721199965,finalized,3,4/20/2020 22:07:06,"Should they prohibit access to the modules of parks and playgrounds in the municipalities?
Outdoor gatherings are permitted when a distance of at least 2 meters is maintained between all persons, except for those who live in the same private house.
Should municipalities ban access to parks and recreational places?","Under decree 222-2020 of March 22, 2020, outdoor gatherings are now prohibited, with some exceptions. Outdoor gatherings are permitted when a minimum distance of two metres is maintained between all persons, excluding persons living in the same private home.
 Consequently, municipalities must put in place the necessary measures so that park modules and playgrounds under their responsibility do not allow for gatherings that are prohibited.
 ",Should municipalities prohibit access to park modules and playgrounds?,
2721199966,finalized,3,4/20/2020 21:24:33,"is it feasible for councils to hold meetings?
Is it mandatory to meet monthly meetings in the municipalities?
Should municipal meetings continue to be held due to the situation?","Yes, municipalities are required to hold a regular meeting at least once a month, as required by law.
 ",Are municipalities required to hold council meetings?,
2721199967,finalized,3,4/20/2020 21:20:38,"Could municipalities hold meetings of the municipal public council?
The municipalities will hold public council meetings?
Are the council meetings required of the municipalities?","Order 2020-004 of March 15, 2020 issued by the Minister of Health and Social Services allows municipalities to hold council meetings in camera and authorizes elected officials to participate by any means of communication (e.g. telephone).
 Municipalities can therefore use this option to minimize the risk of coronavirus spread that may result from holding a public meeting which council members would attend in person.
 To ensure transparency, municipalities could also broadcast the session on digital platforms.
 ",Are municipalities required to hold public council meetings?,
2721199968,finalized,3,4/20/2020 21:10:14,"Is there the possibility of holding council meetings in camera?
If the municipality meets in this way, will it become the new way of meeting to make decisions?
Can the city councils hold meetings if there is no problem?","This is an exceptional measure that will be temporary. Municipalities have a duty to use it reasonably and when circumstances warrant.
 The objective of this measure is to allow the municipal council to continue to make decisions necessary for municipal operations, without compromising the health of elected officials and citizens.
 ",Does the possibility of holding council meetings in camera not undermine transparency for citizens?,
2721199969,finalized,3,4/20/2020 20:45:31,"By what means will the council meetings be held?
What media would be most likely to be used by elected officials at the meetings?
do public officials still work from home?","Order 2020-004 of March 15, 2020 issued by the Minister of Health and Social Services allows elected officials to participate in meetings by any means of communication. For example, a municipality could organize a session by videoconference or by telephone. The means of communication used by the municipality must, however, allow members of council to hear each other and vote orally.
 ",By what means will elected officials be able to participate in council meetings remotely?,
2721199970,finalized,3,4/20/2020 21:05:44,"Can a municipality change the terms and conditions for paying municipal tax bills on pandemic?
Can a municipality change the terms and conditions for paying municipal tax
The municipality may change the conditions for taxes?","Pursuant to the provisions of section 481 of the Cities and Towns Act and section 981 of the Municipal Code, a municipality may, by resolution, change the interest rate applicable on tax arrears for the remainder of the year. Since it may use this power as many times as it deems appropriate, such an amendment could also apply during the period determined by the municipality. However, if a municipality's interest rate has been previously decreed by by-law, it would be preferable to use a regulatory procedure again to change the rate. In such a case, if there are doubts about the choice of procedure, the municipality should consult its legal counsel.

Under section 250.1 of the Act respecting municipal taxation, a municipality may decree the rescinding of the penalty it had set on tax arrears for the remainder of the current year.

Under section 252 of the Act respecting municipal taxation, a municipality may also, by by-law, change the schedule of remaining payments of tax accounts or extend the deadlines for such payments.
 ",Can a municipality change the terms and conditions for paying municipal tax bills?,
2721199971,finalized,3,4/20/2020 21:14:50,"What means can a municipality achieve having completed its liquidity?
How can a municipality act when it runs out of liquidity?
What financial benefits can people affected by covid enjoy?","In the event of a lack of liquidity, the council may decree by resolution temporary loans for the payment of expenses for day-to-day administration. Such borrowing does not require ministerial approval.
 ","A municipality lacks liquidity or has reached the limit of its line of credit, following changes in procedures for payment of tax bills. What means can it consider?",
2721199972,finalized,3,4/20/2020 21:30:33,"could you give me information about a loan
Do municipalities have the legal means to deal with annual deficits?
What legal requirements do municipalities have to face the fiscal deficit in the midst of the covid-19 pandemic?","Yes, while municipalities are normally prevented by law from passing deficit budgets, there are legal procedures in place enabling municipalities to make up a deficit when it is anticipated at the end of the fiscal year. Thus, both the Cities and Towns Act and the Municipal Code provide that a deficit may be absorbed by the accumulated surpluses of the municipality or, in the absence of a surplus, consolidated by a borrowing by-law for a period of several years.
 Of course, considering the principle that the municipality must ensure that sufficient credits are available before authorizing an expenditure, the recourse to a deficit must be based on exceptional circumstances. Municipalities facing a possible deficit due to the consequences of the current COVID-19 pandemic could thus benefit from the terms and conditions mentioned above.
 ",Do municipalities have the legal means to address an anticipated deficit at the end of the fiscal year?,
2721199973,finalized,3,4/20/2020 20:30:22,"Is consideration being given to extending the deadline for filing an Application for review regarding a property assessment roll in force as of January 1, 2020 or not?
Are you considering extending the date of confinement to after January 1, 2021?
Will you extend the property review period during this period?","At this time, there are no plans to extend the deadline for filing an application for review regarding the property assessment roll or the rental valuation roll. Please note that the deadline for filing an application for review concerning a roll in force as of January 1, 2020 is the latest of the deadlines between
 •  May 1, 2020 and
•  60 days from the mailing of the assessment notice (120   days for a unit of assessment valued at $1,000,000 or more, or a commercial property valued at $100,000 or more).
","Is consideration being given to extending the deadline for filing an Application for review regarding a property assessment roll in force as of January 1, 2020?",
2721199974,finalized,3,4/20/2020 22:19:15,"Can electronic tenders be held?
The government of Quebec has implemented pilot projects to ensure that this function will function properly. This is also what the Ministry of Municipal Affairs and Immigration intends to do once the above issue is addressed. Finally, it is also worth noting that postal services such as Canada Post and other courier companies are still operating and providing their regular services.
No, the government of Quebec has implemented pilot projects to ensure that this function will function properly. This is also what the Ministry of Municipal Affairs and Immigration intends to do once the above issue is addressed. Finally, it is also worth noting that the postal services","No. Municipal legislation provides that electronic bidding can only be done through the government's electronic tendering system (ETS). At this time, this functionality in the SÉAO is not available to municipalities. Legislative amendments will be required to provide for the applicable terms and conditions should a municipality receive a bid with a digital signature that differs from the digital signature associated with the documents originally filed with the SÉAO by a company.
 For the time being, it would be premature to allow the electronic transmission of bids for the municipal sector. Please note that before allowing the electronic submission of bids for public bodies, the gouvernement du Québec carried out pilot projects to ensure that this functionality would work properly. This is also what the ministère des Affaires municipales et de l'Habitation intends to do once the above-mentioned issue has been addressed.
 Finally, it should also be noted that postal services such as Canada Post and other courier companies are still in operation and are providing their regular services. In addition, municipalities are able to ensure a secure procedure for submitting a bid in person.
 ",Can municipalities allow businesses wishing to participate in a public tender to submit their bids electronically?,
2721199975,finalized,3,4/20/2020 21:17:33,"How will entities do if they lack manpower?
How should municipalities react to the lack of labor?
What is inter-municipal cooperation?","Intermunicipal cooperation is one option that municipalities can consider to ensure the continued delivery of municipal services. It maximizes the use of municipal services and facilities in an efficient manner. To support municipalities in the area of intermunicipal cooperation, the Gouvernement du Québec has provided the Guide pour l’élaboration des ententes intermunicipales ( https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/affaires-municipales/publications-adm/documents/COVID-19/guide_elaboration_ententes_intermunicipales.pdf?1586195557 ) (available in French only).
 Municipalities can also hire additional workers to meet any future needs, and workers may come from another municipality as required.
 Regardless of the option considered, municipalities can benefit from support from the ministère des Affaires municipales et de l’Habitation in matters of intermunicipal cooperation and municipal management through its regional branches.
 ","What are the options for municipalities if there is a lack of labour, equipment, or supplies to deliver services, such as road maintenance?",
2721199976,finalized,3,4/20/2020 21:05:44,"How can municipalities ensure that the public nature of tender openings is protected and that the contracting process remains transparent?
measures put in place by the government, how can municipalities ensure that the public nature of tender openings is protected and that the contracting process
The municipalities have permission to change the tenders?","In order to comply with health regulations prohibiting gatherings, the opening of bids received in response to a call for tenders must take place outside of the public sphere and away from those who have tendered. However, certain rules must be applied to ensure the public nature and transparency of the contracting process.
 First, bids must be opened before two impartial witnesses. It is up to the municipal body to ensure that these witnesses have no connection with the contract in question.

Second, in order to ensure that the process is carried out in a transparent manner, the municipal body must post an audiovisual recording of the opening of bids in the form of an addendum in the electronic tendering system (SEAO). This will be transmitted by the SEAO to all purchasers of tender documents. Within 30 days of its publication by addendum, a citizen will be able to view the audiovisual recording associated with a call for tenders, provided that he or she has first registered with the SEAO. After this period, the audiovisual recording will no longer be available.
 Finally, if a municipal organization encounters a problem transferring its audiovisual recording to the SEAO, it can call upon the technical support of the SEAO's customer service department at the following address: https://seao.ca/Information/ServiceClientele.aspx ","In the context of the measures put in place by the government, how can municipalities ensure that the public nature of tender openings is protected and that the contracting process remains transparent?",
2721199977,finalized,3,4/20/2020 21:15:13,"I would like to know what are the rules that govern personal management in the municipality in the middle of the covid pandemic 19?
What are the rules municipalities must follow regarding personnel management during a health emergency?
Who decides whether to open or operate certain services and what employees, departments and divisions are considered  essential?","In the context where several municipal services are currently suspended, it is up to each municipality to adopt the measures it deems appropriate for its personnel management situation, particularly with respect to maintaining employment relationships, in compliance with laws and collective agreements, the latter being subject to adjustments made in agreement with associations and trade unions.

Like any other Québec employer, municipalities are encouraged to give preference to strategies that allow as many employees as possible to be retained, while taking the necessary measures to protect their health and safety.
 A municipality could, among other things, give preference to
 •  telework.
•  redeployment to other essential services functions.
•  secondment to other municipal agencies, community organizations, or the health network.
It is important to remember that collective agreements in the municipal sector remain applicable in the context of a health emergency. The flexibilities required to take the situation into account must therefore be discussed with the associations and unions.
 Despite the obligation to adopt a balanced budget, a municipality cannot base a decision to lay off employees on the illegality of running a deficit during the year. Indeed, the law expressly provides for mechanisms to enable municipalities to run deficits.

The decision to proceed with layoffs is therefore a matter of municipal policy considerations rather than the application of legal provisions.
 ",What rules apply to municipalities with respect to personnel management in the context of a health emergency?,
2721199978,finalized,3,4/20/2020 21:37:46,"Can a property sale occur by not paying debts or taxes?
¿Are sales of goods and real estate suspended due to lack of economic inputs?
The sale of properties is suspended due to non-payment?","All property sales for non-payment of taxes that are due to take place during the period of a health emergency declared under the Cities and Towns Act or the Municipal Code of Québec are suspended. This measure is designed to prevent gatherings that could lead to contagion, in the context of a public health emergency.
 Moreover, in the event that a sale is scheduled for a date later than the period of declaration of a public health emergency, the municipalities and RCMs may pursue, according to their available resources, the procedures related to the sale of immovable property for non-payment of taxes. However, they must remain attentive to the evolution of the health situation in order to postpone as much as possible the completion of each of the pre-sale actions.

After the expiry of the period of the declaration of a public health emergency, the clerk of the municipality or, as the case may be, the secretary-treasurer of the regional county municipality, will issue a new public notice of the sale. The sale may not take place before the expiry of a period of 15 days following such notice.
 ",Are property sales for non-payment of municipal or school taxes suspended?,
2721199979,finalized,3,4/20/2020 21:05:28,"the elections will be postponed by the pandemic
How do you hold government elections, if it is prohibited to go outside?
Other government decisions may affect the extension of the period in which no elections are held. The Minister of Municipal Affairs and Employment will contact the returning officers to determine new polling dates. until then","Municipal elections must be conducted in conditions that facilitate voting and protect the health of voters and election workers. Returning officers of the municipalities concerned must therefore cancel any election and any advance poll linked to an election scheduled from now on, up to and including April 26, 2020.
 Other government decisions could have the effect of extending the period during which no election is to be held.
 The ministère des Affaires municipales et de l’Habitation will contact the returning officers to set new polling dates. Until then, the returning officer must not issue a new notice of election.
 ",Is it true that the by-elections planned in some municipalities will be cancelled because of the coronavirus pandemic?,
2721199980,finalized,3,4/20/2020 20:49:50,"How will they let citizens know the date of the next by-election?
what precautionary measure should we take in case the voting is carried out
When will the elections be?","The returning officer will inform the citizens of the municipality of the new polling date.
 ",How will citizens know when the by-election will be held?,
2721199981,finalized,3,4/20/2020 22:13:01,"How long do people who got elected by acclamation have to be sworn in?
Will the candidates chosen by proclamation take office?
If I wait for my income situation to stabilize before asking for a support payment modification, can my income reduction during the pandemic be taken into account?","The proclamation of the election of those elected by acclamation is maintained.
 These persons will be able to take office, provided they are sworn in within the 30-day period set out in the Act respecting elections and referendums in municipalities.
 ",What will happen to candidates who were elected by acclamation?,
2721199982,finalized,3,4/20/2020 22:19:15,"Will the previous ballots be used?
The joint work will be carried out by the Minister of Municipal Affairs, Immigration and Elections Quebec to determine the procedures applicable to such a case.
The joint work will be carried out by the Minister of Municipal Affairs, Immigration and Elections Quebec to determine the procedures applicable to such a case.","Advance polls that have already been held are cancelled .
 In the days ahead, joint work will be carried out by the ministère des Affaires municipales et de l'Habitation and Élections Québec to determine the procedures applicable to such a situation. Instructions will be communicated by the Ministère to returning officers in due course.
 ",What will happen to ballots marked at an advance poll already held?,
2721199983,finalized,3,4/20/2020 21:39:16,"Can the council sit without the council chairs being full?
What happens if the qurom is missing?
Until the council vacations are full, should the current council remain?","The Act provides that the council may sit as long as a quorum is maintained.
 In the event that quorum is lost, the Commission municipale du Québec could administer the municipality on a provisional basis.
 ",Is council entitled to sit until council vacancies are filled?,
2721199984,finalized,3,4/20/2020 21:15:04,"What are the most relevant changes on the matter of the near elections, which rules are the most important to take in consideration from now?
What will happen with the elections and other scheduled government affairs?
What rules apply to electoral financing?","In the days ahead, joint work will be carried out by the ministère des Affaires municipales et de l'Habitation and Élections Québec to determine the applicable rules. Instructions will be communicated to returning officers in due course
 ","With respect to by-elections to be held at a later date, which rules will apply to election expenses already incurred and, in general, which rules will apply to election financing?",
2721199985,finalized,3,4/20/2020 21:29:44,"How will the nomination period be for the end of April of this year?
Other government decisions may extend the period in which no elections are held.
Are the elections for April 26, 2020 being cancelled?","Any nomination period scheduled up to and including April 26, 2020 is cancelled.
 Further decisions by the government could result in an extension of the period during which no election is to be held.
 ","What will happen to any nomination period scheduled between now and April 26, 2020?",
2721199986,finalized,3,4/20/2020 20:41:58,"Can elections be held in this year 2020?
When will the cancelled by-elections be held for this pandemic?
What impact will the Covid-19 quarantine have?","All advance polls or elections scheduled up to and including April 26, 2020 are cancelled.
 Further decisions by the government could result in an extension of the period during which no election is to be held.
 The ministère des Affaires municipales et de l’Habitation will contact the returning officers to set new polling dates. Until then, the returning officer must not publish a notice of election.
 ",When will the cancelled by-elections be held?,
2721199987,finalized,3,4/20/2020 21:17:33,"even when we are in an emergency situation it is legal to make elections
Is the notice of election issued before the declaration of a health emergency valid? Can the election be held?
Can elections be held during this health emergency?","Any notice of election that would result in an advance poll or an election being held during the period from March 13, 2020 up to and including April 26, 2020 is cancelled.
 In addition, any notice of election or notice of poll published before March 13, 2020, for which an advance poll or an election has not been held is cancelled.
Other decisions by the government could have the effect of extending the period during which no election is to be held.
 The ministère des Affaires municipales et de l’Habitation will contact the returning officers to set new polling dates.
 ",Is the notice of election issued before the declaration of a health emergency valid? Can the election be held?,
2721199988,finalized,3,4/20/2020 21:48:13,"Can a returning officer post a notice of election to be made after April 26, 2020?
can officers post publicity for elections
what the government will do regarding the election of April26, 2020?","No notice of election may be published up to and including April 26, 2020.
 Further decisions by the government may extend the period during which no election is to be held.
 The ministère des Affaires municipales et de l’Habitation will contact the returning officers to set new polling dates.
 ","Can a returning officer publish a notice of election for an election to be held after April 26, 2020?",
2721199989,finalized,3,4/20/2020 22:41:17,"What is the effect of not publishing an election notice before April 26, 2020?
the municipality will not be able to hold an election until Sunday, June 14, 2020.
Is it possible to publish a notice of election?","Given the applicable time period between a notice of election and polling day, the municipality will not be able to hold an election until Sunday, June 14, 2020.
 Other government decisions may extend the period during which no election is to be held. For this reason, no notice of election shall be published by any returning officer until further notice.
 ","What is the effect of not publishing an election notice before April 26, 2020?",
2721199990,finalized,3,4/20/2020 21:10:14,"What is the deadline for the voting date?
Are all people subject to the exceptional measures?
the deadline for correspondence of an officer can be affected by this health fact worldwide?","A returning officer who received such correspondence before March 13, 2020, is not bound by the time frame set out in the correspondence, since this time frame was established before the exceptional measures became applicable.
 ","If, prior to the declaration of a health emergency, the deputy minister had sent correspondence to the returning officer establishing a maximum time frame for setting the polling date, does that time frame still apply?",
2721199991,finalized,3,4/20/2020 21:17:33,"How do entities do they lack manpower?
the voting date is applicable to this emergency measure, even though the date was given before
If a voting date is established before the health emergency, is that date valid or invalid?","A returning officer who received such correspondence before March 13, 2020, is not bound by the polling date indicated in the correspondence, since that date was established before the exceptional measures became applicable.
 ","If, prior to the declaration of a health emergency, the deputy minister had sent correspondence to the returning officer setting the polling date, does that date still apply?",
2721199992,finalized,3,4/20/2020 21:35:33,"What is going to happen If the Commission municipale du Québec is administrating the municipality because it no longer has a quorum?
¿When the commission is sworn in, can all the activities that were planned be carried out?
What if the municipality of the Quebec City Commission no longer has a quorum and cannot hold elections?","The municipality will continue to be administered on a provisional basis by the Commission municipale du Québec until such time as the elected officials required to fill the vacancies necessary to attain quorum are sworn in.
 ",What will happen if the municipality is administered by the Commission municipale du Québec because it no longer has a quorum and cannot hold an election or poll?,
2721199993,finalized,3,4/20/2020 21:25:46,"are meetings prohibited?
Are consultation meetings mandatory?
Were meetings where there are many people suspended?","No public meetings required by a legislative or regulatory provision applicable to a municipality or metropolitan community may be held. This is the case, in particular, for meetings scheduled for purposes of development and urban planning.

In fact, under order 2020-008 of March 22, 2020, any procedure involving the movement or gathering of citizens that is part of the decision-making process of a municipal body is suspended or replaced.

It is the council that determines whether the public meeting is suspended or replaced.

 Suspension - If its council chooses to suspend the public meeting, the municipality should announce this decision by a public notice of postponement that indicates that a new public notice announcing the meeting will be issued once the health emergency is over. In this case, the regulatory adoption process is suspended until further notice. In due course, the ministère des Affaires municipales et de l’Habitation will contact municipalities to advise them that regular regulatory adoption processes are being reinstated.

 Replacement - If a council wishes to continue the process of passing the act that is the subject of the public meeting, it must designate it as a priority by a two-thirds majority vote. The consultation meeting is then replaced by a written consultation announced 15 days in advance by public notice. This has the effect of cancelling the meeting.

The Ministère recommends that this public notice
 •  describe the project that was to be the subject of a meeting but is instead the subject of a call for written comments.
•  specify the web address where a detailed presentation of the project is made available online.
•  indicate that any person may submit written comments, by email or regular mail, for a period of 15   days following publication of the notice.
Given the isolation of citizens, the government is asking municipalities to postpone (suspend) non-priority projects. Consultation by call for comments must be reserved for projects deemed to be priorities. Priority is given to a project that, for example, fosters public health or safety, contributes to environmental protection, represents a major economic opportunity for the community, has significant public support, etc.

During a health emergency, a project initially suspended by a municipality could be revived at a later date if public notice was given to announce that the public meeting is being replaced by the written consultation described above.

Finally, in addition to the usually mandatory consultation meetings, municipalities must not hold optional consultations (e.g., a public hearing by a municipality's demolition committee). The government is asking municipalities to consult citizens in other ways (survey or online consultation), or to postpone processes involving optional consultations.
 ",Are public consultation meetings required by law or regulation to be held?,
2721199994,finalized,3,4/20/2020 21:35:33,"If a municipality has adopted  a public participation policy what measures are needed to follow?
¿Can communities that have adopted the policies submit their questions or suggestions in writing?
How to solve the steps that the municipalities that have adopted a public participation policy should take?","When a municipality has adopted a public participation policy in accordance with sections 80.1 to 80.5 of the Act respecting land use planning and development, any consultation or active participation measures prescribed by the policy are cancelled or, if the policy applies to a project deemed a priority by two-thirds of the council, replaced by a written consultation.

In fact, pursuant to order 2020-008 of March 22, 2020, any procedure involving the displacement or gathering of citizens that is part of the decision-making process of a municipal body must be suspended or replaced. The indications previously provided for public meetings are applicable.

Given the isolation in which citizens find themselves, the government is asking municipalities to reserve this written comment process for projects deemed to be priorities. Non-priority projects should be suspended.
 ",What steps should municipalities that have adopted a public participation policy take?,
