question_processed,cluster
jentends mon voisin tousser très fort je le vois poursuivre ses acrt,unclassified
jhabite dans un édifice à condos estce que le covid peut circuler dans lair à travers les unités ,unclassified
jusquà quand les chirurgies sont annulées,unclassified
la barbé aide à le codvid19,unclassified
la chloroquine est elle vraiment la remède contre le corona virus,unclassified
la chloroquine soigne la covid19 ,unclassified
la covid19 se transmet elle par la nourriture ,unclassified
la durée de vie du virus sur les surfaces bois verre carton stainless etc,unclassified
la femme enceinte est elle considérée plus à risque ,unclassified
la grippe saisonniere tuetelle plus de monde que le covid19 ,unclassified
la maladie de vaquez estelle classe comme déficience immunitaire ,unclassified
la nourriture peutelle être contaminée ,unclassified
la période de déménagements approche y atil des risques de propagation par les objets qui se déplaceront dun endroit à un autre ,unclassified
la quarentaine prévient elle tous les risques,unclassified
la simple présence du virus sur ma peau peut  peut ,unclassified
la simple présence du virus sur ma peau peut elle me rendre malade ,unclassified
la toux est elle toujours sèche,unclassified
lallocation familiale annoncée elle sera versée quand,unclassified
le 2000 dollars c eet pour les gems aux chomages aussi  qui ont droit ,unclassified
le citron est il efficace contre covid19,unclassified
le conjoint de ma fille travaille en milieu hospitalier estil risqué quelle vienne nous visiter ,unclassified
le coronavirus survitil quand une personne contaminée meurt ,unclassified
le coved19 atil une vitesse de déplacement  mobilité per se en soi sur une surface,unclassified
le covid 19 dangereux,unclassified
le covid19 est viable combien de temps sur un surface comme un comptoir,unclassified
le covid19 estil transmissible sexuellement,unclassified
le covid19 se guéritil,unclassified
le covid19 se transmetil par la pollution aux pm25,unclassified
le curcuma estil un bon moyen de se prémunir ,unclassified
le gouvernement prévoitil de laide financière pour les travailleurs autonomes,unclassified
le gouvernement vas til ordonné larrêt des paiements  pour chaque citoyen  comme hypothèque ass maison ,unclassified
le gouvernement vatil payer lemployeur pour paye lassurancechômage aux employés en pause de travail,unclassified
le mal de gorge estil signe dune infection à la covid19,unclassified
le mal de gorge estil toujours accompagné de fièvre ,unclassified
le marché de lemploi était incroyablement bon avant larrivée du covid comment estil durant la crise beaucoup de compagnies en technologies continuent dopérer business as usual estce le cas des offres dembauches aussi,unclassified
le mois de mai annonce til un retour à la normale,unclassified
le mois passé je suis allé en voyage que doisje faire,unclassified
le père de mon enfant et moi sommes en garde partagé seraitil préférable de garder lenfant à un endroit durant cette crise,unclassified
le risque de contacter le virus en prenant des précautions en sortant à lépicerie estil faible moyen ou élevé ,unclassified
le sms durgence devrait être utilier par nos dirigeants,unclassified
le temps de contagion ,unclassified
le virus atteintil plus les gens asthmatiques,unclassified
le virus estil aussi virulent dans les pays proche de léquateur  ,unclassified
le virus estil masculin ou féminin,unclassified
le virus estil visible,unclassified
le virus meure sil fait trop froid ,unclassified
le virus peut il se propager dans lair  ,unclassified
le virus peut il être transmis en allaitant,unclassified
le virus peutil muter si oui quelles sont les conséquences de la mutation ,unclassified
le virus peutil se déposer sur des vêtements ,unclassified
le virus se déplacetil,unclassified
le virus survie til vraiment plusieurs heures sur lasphalte,unclassified
leau de la piscine publique estelle sécuritaire,unclassified
les aliments cuits peuventils conserver le virus,unclassified
les aninaux peuventils transporter le coronavirus sur leurs poils,unclassified
les billets de banque sontils des vecteurs pour la covid19,unclassified
les cadavres des victimes du covid19 sontils encore porteur du virus et pour combien de temps,unclassified
les chantiers de constructions serontils suspendus jusquau 13 avril inclusivement  ,unclassified
les dispositions du gouvernement en matière dallocation financière concernentelles les étudiants étrangers,unclassified
les employés des écoles privées serontils payés,unclassified
les enfants peuventold aller jouer dehors,unclassified
les enfants sontils plus à risque,unclassified
les gens qui reviennent de létranger sontils automatiquement infectés,unclassified
les légumes et fruits non emballés dans les épiceries peuvent tils être une source de propagation du virus quelles sont les mesures à prendre si nous en achetons ,unclassified
les médias exagèrent ils la portée de la pandémie ,unclassified
les personnes asthmatiques sontelles plus à risque,unclassified
les personnes infectées puis guéries sont elles immunisées contre le virus,unclassified
les personnes souffrant de fibromyalgie sont elle a risque ,unclassified
les plus jeunes enfants sontils à risque,unclassified
les regions chaudes ou froides sontelles plus à risque,unclassified
les savons liquides du genre softsoap sontils suffisants pour désinfecter les mains et les objets ,unclassified
liquide vaiselle,unclassified
lorigine est de chine mais estce vraiment à la suite davoir manger un animal exotique ,unclassified
lors dun déménagement quelles précautions devraiton prendre ,unclassified
lorsque jarrive de lextérieur et que jentre chez moi estce que je dois toujours laver les vêtements avec du savon  estce que cest seulement si je suis monté à bord de lautobus par exemple ,unclassified
lorsque je cours à lextérieur estce que cest ok si je crois des personnes à moins de 2 mètres ,unclassified
lorsquon a été infecté une première fois par le virus risqueton dêtre infecté une deuxième fois,unclassified
ma femme de ménage est âgée dois je lui dire de ne pas venir faire le ménage chez moi,unclassified
ma fille de 19ans fait du déni et ne suis pas les consignes elle trouve que jexagère ,unclassified
ma fille de 21 ans est immunosupprimée je contineu de travailer dans les services de soins de santé et à mexposer dune certaine façon et prendre des risques estce dangeureux pour elle,unclassified
ma fille fait beaucoup de fièvre mais tousse pas a telle le corrona quand même,unclassified
ma fille rentre de montréal après que luniversité ait mis fin aux cours dois prendre des mesures particulières dans la maison,unclassified
ma fille travaille dans un hôpital puis je la voir,unclassified
ma mère a 67 ans elle souffre danxiété elle a jamais voyager et elle est en bonne santé elle a garder mon garçon mais avec toute les contrainte elle aimerait venir chez moi est ce ok ,unclassified
ma mère a plus de 70 ans et elle habite seule puisje aller marcher avec elle,unclassified
ma mère est toute seule à la maison à la campagne que puisje faire pour laider,unclassified
mal au ventre,unclassified
mes enfants  toussent le matin et je me sens très fatiguée  suisje à risque,unclassified
mes enfants peuventils jouer avec leurs amis,unclassified
mes oiseaux risquent ils dattrapper le covid19,unclassified
mes parent son en quarantene et je vie avec eux  je doit rentre en quarantene aussi,unclassified
mes parents et le copain de ma fille de 19 ans ont eu le covid19 et ont été informés quils sont guéris ma fille qui ne la pas eu veut les rencontrer 1 estce quune fois les autorités sanitaires ayant dit quils sont guéris ces gens sont ok à voir et 2 estce possible de se rassembler dans ce cas pour un souper  ,unclassified
mes parents sont âgés puis je leur rendre visite pour les aider,unclassified
mes vacances sont prévues en juillet à létranger dans un pays gravement touché par la covid19 doisje dès maintenant commencer les démarches pour annuler mes réservations ,unclassified
mom conjoint est à haut risque de conplication si il attrape le virus comment savoir ses chance de complication exacte ,unclassified
mon bébé à un redressement de la bronche gauche est il plus à risque ,unclassified
mon conjoint est diabéthique et se pique à linsulinedoisje rester à la maison pour éviter le risque de le contaminer,unclassified
mon conjoint est un cas confirmé estce que je dois appeler immédiatement le 1,unclassified
mon conjoint et moi nhabitons pas ensemble seraitil préférable de ne pas ce voir durant cette crise  il travaille dans une épicerie en contact possible avec des gens,unclassified
mon conjoint travaille dans une épicerie ils rencontre,unclassified
mon copain travail dans le même garage quun autre dont les beauxparents sont en attentes de résultats e dépistage sils ne travaillent pas côte a côte estce que ça me met a risque de voir mon copain,unclassified
mon employeur ne désinfecte pas mon lieu de travai estce un risque ,unclassified
mon enfant est malade et a le,unclassified
mon enfant fait de lasthme estce quil est plus vulnerable sil attrape le covid19,unclassified
mon enfant à des problèmes avec la gorge lorsquil y a des virus elle prend tout pas la gorge la gorge est son point faible elle fait de faux croup elle est souvent hospitalier à cause de sa gorge est ce que mon enfant est plus fragile au coronavirus,unclassified
mon garçon de 13 ans fait de lasthme  estce plus dangereux pour lui sil attrape le covid19,unclassified
mon mari revient de voyage et vit avec moi que doisje faire,unclassified
mon nez coule doisje minquiéter,unclassified
mon petit frère de 1 an estil à risque,unclassified
mon voisin revient de voyage que doisje faire ,unclassified
même sil vit plusieurs heures sur un surface estil aussi fort après 1 heure quaprès 1 minute ,unclassified
no question ,unclassified
nombre de morts,unclassified
nous attendons la fonte des neiges pour travailler dans le potager et sur le terrain estce que mes parents de plus de 70 ans pourront venir dans notre jardins en sécurité ,unclassified
nous avons une cabane à sucre familiale estce que nous pouvons continuer à y aller ,unclassified
nous sommes 3 adultes dans la maison  pouvonsnous faire une marche ensemble,unclassified
nous sommes actuellement au manitoba mais avons devancé notre retour au québec dans quelques jours mais nous anticipons la possibilité de ne pas pouvoir traverser la frontière ontarienne du a sa probable fermeture prochaine les autorités peuventils nous interdire notre retour su québec même si cest notre lieu de résidence  la maison que nous occupons actuellement ne sera plus libre donc nous naurons plus dendroit où rester ce pourquoi nous devons retourner dans notre résidence au québec que faire  ,unclassified
nous sommes une famille de quatre dont les membres sont revenus de létranger à des jours différents soit lundi le 16 mars et vendredi le 20 mars si je comprends bien comme je vis avec eux et même si nous mettons en pratique toutes les méthodes de distanciations sociales et dhygiène jusquà quand moi qui nai pas quitté la maison depuis le 15 mars ,unclassified
on dit que libuprofene ne doit pas être pris pour soulager si on est allergique aux autres aspirine et acetaminophhene on prend quoi ,unclassified
on en a pour combien de temps ,unclassified
on entend que la propagation diminuera à lété mais quelle reprendrait et quil y aurait un deuxième pic à lautomne quen estil ,unclassified
on est à combien de morts par jour en moyenne à cause de cette maladie,unclassified
on fait quoi des enfants ,unclassified
once you recover from covid19 are you immune ,unclassified
origine du virus,unclassified
ou en est lafrique avec le covid19,unclassified
ou est la clinique,unclassified
ou est la clinique de ma région,unclassified
ou est la clinique la plus proche,unclassified
ou estce que vous résidez,unclassified
ou puis je trouver le guide dautosoin ,unclassified
ou puisje me faire traiter ,unclassified
ou sont situé les cliniques de dépistage,unclassified
ou sont situées les cliniques de dépistage du covid19,unclassified
oui,unclassified
où appeler pour de laide à faire livrer mes produits ,unclassified
où est la clinike la plus proche ma mère est malade,unclassified
où est mon centre de dépistage le plus proche ,unclassified
où peuton se faire dépister ,unclassified
où puisje trouver de linformation sur ce que les personnes âgées devraient faire ou pas,unclassified
où se trouve le centre de dépistage le plus prêt pour la ville de québec,unclassified
où sont traiter les cas de covid19 ,unclassified
où trouver de laide pour les prestations du gouvernement en terme dallocation de revenus,unclassified
où trouver de laide psychologique je suis très angoissée,unclassified
où trouver du papier cul,unclassified
où trouver du purell,unclassified
pendant combien de temps jours la charge virale estelle au plus haut,unclassified
pendant combien de temps une personne infectée seratelle malade,unclassified
penis rapé,unclassified
pensezvous que nous avons atteint le pic de la pandémie,unclassified
peuon être en contact avec le virus par la poste ou les circulaires que je reçois par un postier dans ma boîte aux lettres y atil des précautions à prendre,unclassified
peut on porter le virus après en être guéri ,unclassified
peut on prendre de libuprofène si on ne sait pas si on a le covid ,unclassified
peutil y avoir des porteurs sains ,unclassified
peuton attraper le couvid19 si on souffre dun rhume ou de linfluenza ,unclassified
peuton attraper le covid19 deux fois,unclassified
peuton attraper le covid19 en achetant un produit à lépicerie comme fruit ou  légumes etc,unclassified
peuton attraper le covid19 en mangeant des legumes pris sur des etalages depicieries ,unclassified
peuton attraper le covid19 en prenant une marche,unclassified
peuton avoir contracté la covid19 au mois de février cestàdire avant que la pandémie soit déclarée officiellement au québec,unclassified
peuton avoir la covid19 2 fois ,unclassified
peuton avoir la covid19 si on me fait pas de fièvre ,unclassified
peuton avoir le covid sans tousser ,unclassified
peuton faire une quarantaine plutôt quun dépistage ,unclassified
peuton laver les fruits et les légumes avec de leau seulement,unclassified
peuton laver les fruits et les légumes à leau seulement,unclassified
peuton manger des légumes et fruits crus ,unclassified
peuton prendre les transports en commun,unclassified
peuton visiter un nouveauné,unclassified
peuton être infecté plus dune fois,unclassified
peuton être infecté plus dune fois par la covid19,unclassified
peutton attraper le virus dans un ascenseur,unclassified
peux t on avoir les projections faites par le gouvernement ,unclassified
peuxton aller au magasin avec les enfants,unclassified
peuxton contracter le covid19 plusieurs fois ,unclassified
peuxton faire entrer le virus chez nous avec nos semelles si on a marché à lextérieur ,unclassified
plusieurs vagues de corona virus peuvent elles se dérouler ,unclassified
portée du covid19,unclassified
pour combien de temps les commerces sont fermés,unclassified
pour ensuite me faire dire non me suis jamais retabli a 100 encore congestione et respiration diffi ile parfois dois je consulter,unclassified
pour les ainés qui reviennent de voyage estce quils doivent reste à lintérieur de la maison ou bien ils peuvent allez prendre des marches dehors durant leur quarantaine,unclassified
pour les mamies ou gardienne à la maison des parents estce quon peux retourner garder,unclassified
pourquoi 1 mètre,unclassified
pourquoi doisje éviter les contacts avec dautres personnes,unclassified
pourquoi doiton se laver les mains,unclassified
pourquoi fermer les parcs nationaux si on doit marcher dehors ,unclassified
pourquoi il faut laver nos légumes,unclassified
pourquoi je dois rester ché nous,unclassified
pourquoi je ne peux pas faire de télétravail dans le domaine de la santé ,unclassified
pourquoi la covid19 et non pas le covid19,unclassified
pourquoi la maladie est si grave,unclassified
pourquoi la maladie sappelle coronavirus,unclassified
pourquoi la saq et la sqdc sontelles considérées comme service essentiel,unclassified
pourquoi la saq reste ouverte ,unclassified
pourquoi le covid se manifeste maintenant et pas avant,unclassified
pourquoi le dépistage massif est une bonne stratégie,unclassified
pourquoi le virus est si virulent,unclassified
pourquoi les dépanneurs sans stationservice sontils essentiels  ,unclassified
pourquoi les enfants sont moins malades,unclassified
pourquoi les gens qui revenaient de voyage après le 13 mars nont pas été mis en quarantaine forcée,unclassified
pourquoi les gens qui reviennent de voyage semblent être plus susceptible dêtre porteur à risque,unclassified
pourquoi les personnes âgées sont plus à risque,unclassified
pourquoi les salons de coiffure sont pas fermés,unclassified
pourquoi les savon est efficace contre le virus,unclassified
pourquoi ne pas bloquer les transports en commun comme en chine ,unclassified
pourquoi ne pas diriger obligatoirement tous  les voyageurs de lextérieur du québec vers des centre de tri sanitaire avant de les lâcher lose dans la nature ,unclassified
pourquoi ne pas rajouter je ne sais pas dans les ,unclassified
pourquoi ne pas tout arrêter léconomie comme en chine,unclassified
pourquoi on dit la covid19 et non le,unclassified
pourquoi on est enfermés,unclassified
pourquoi parlonsnous dune distanciation sociale de 2 mètres ,unclassified
pourquoi si sérieux,unclassified
pourquoi yatil souvent une deuxième vague de contamination ,unclassified
pourquoi ça sappelle covid19,unclassified
pourrionsnous atteindre une situation comme en italie,unclassified
pourrionsnous développer des anticorps contre ce virus,unclassified
pourronston réellement revivre comme avant la pandémie,unclassified
pouvez vous me décrire la différence entre toux sèche et toux grasse,unclassified
pouvons nous attraper le covid de nouveau après avoir été infecté une fois ,unclassified
pouvons nous avoir le covid19 deux fois ,unclassified
pouvons nous savoir dans quel ville ou secteur son situé les cas chaudiereappalaches cest très grand ,unclassified
pouvons nous sortir courir ou vaut il mieux rester à la maison,unclassified
pouvonsnous sortir les enfants au parc,unclassified
prendre une marche avec une autre personne cest risqué,unclassified
problème cardio musculaire  est ce que on est plus sensible au covid19 ,unclassified
puis je aller faire du sport ,unclassified
puis je attraper le covid19 en mangeant des fruits du supermarché,unclassified
puis je attraper le virus en touchant un carton sur lequel un cas positif a éternué  ,unclassified
puis je avoir la covid 19 une 2 fois,unclassified
puis je consommer des advils si je crois avoir le virus,unclassified
puis je rester à mon balcon,unclassified
puis je être dépisté à posteriori  ,unclassified
puisaller souper chez des amis,unclassified
puise attraper plusieurs fois le covid19 ,unclassified
puisje aller courir dehors ,unclassified
puisje aller magasiner à la saq,unclassified
puisje aller pêcher seul sur le bord du fleuve,unclassified
puisje aller souper chez des amis,unclassified
puisje aller visiter mes grandsparents,unclassified
puisje attraper 2 fois le coronavirus,unclassified
puisje attraper le covid19 en touchant à la pompe à gaz,unclassified
puisje attraper le virus si mon facteur est contaminé et quil met le courrier dans ma boîte postale,unclassified
puisje avoir eu le virus et lavoir combattu sans trop de difficulté,unclassified
puisje continuer à entretenir une relation avec ma conjointe  ,unclassified
puisje côtoyer dautre gens après 14 jours de quarantaine si ces gens ont eux aussi été en quarantaine,unclassified
puisje donner des idées au gouvernement pour stimuler léconomie,unclassified
puisje encore faire un tour de vélo,unclassified
puisje garder mes petits enfants chez eux a l occasion ,unclassified
puisje inviter des amis à souper chez moi,unclassified
puisje inviter ma mère à souper,unclassified
puisje jouer avec mes amises,unclassified
puisje mautocontaminer alors que je suis seul chez moi ,unclassified
puisje me promener dans les bois sans risque de contracter le coronavirus ,unclassified
puisje mmanipuler mon courrier,unclassified
puisje obliger mon employeur à me permettre de faire du télétravail,unclassified
puisje rattraper le virus,unclassified
puisje recevoir un résumé des faits importants de la journée chaque jour par courriel,unclassified
puisje refuser daller travailler en raison du virus ,unclassified
puisje sortir de chez moi si un membre de ma famille qui habite chez moi a le coronavirus ,unclassified
puisje sortir dehors,unclassified
puisje sortir dehors si je suis en quarantaine,unclassified
puisje sortir prendre une marche si je fais de la fièvre,unclassified
puisje transmettre le covid21 à quelquun si je reviens de voyage,unclassified
puisje être porteur du virus sans le savoir ,unclassified
quand  et comment un travailleur autonome doit présenter une demande daide financière ,unclassified
quand appeler les secours en cas dinsuffisance respiratoire ,unclassified
quand atteindra t on le pic au québec ,unclassified
quand auronsnous de nouveau du purell dans les magasins ,unclassified
quand cette pandémie sarrêteratelle  ,unclassified
quand devraisje consulter,unclassified
quand devraisje consulteré,unclassified
quand devraisje me faire dépister ,unclassified
quand doisje me faire dépister ,unclassified
quand est ce quil faut que je me rende a lhopital ,unclassified
quand estce que ce virus a été découvert ,unclassified
quand estce que cette crise va se terminer,unclassified
quand estce que je pourrai voir du monde,unclassified
quand estce que la crise sera terminée ,unclassified
quand estce que la pandémie sera contrôlée,unclassified
quand estce que la situation retournera a la normale ,unclassified
quand estce que les frontières ouvriront de nouveau et quand estce que nous pourrons recommencer à voyager sécuritairement,unclassified
quand estce que les écoles recommenceront,unclassified
quand estce que les écoles rouvriront,unclassified
quand estce que ça va se terminer,unclassified
quand estce que ça va être terminé,unclassified
quand estce quil faut consulter ,unclassified
quand estce quon retrouvera une vie normale,unclassified
quand et comment sauronsnous que nous avons atteint le pic de la courbe dinfection,unclassified
quand la pandémie vatelle se terminer,unclassified
quand la situation seratelle sous contrôle,unclassified
quand les enfants pourrontils retourner à lécole,unclassified
quand les écoles vontelles rouvrir,unclassified
quand nous recevons une livraison dépicerie que devonsnous faire pour désinfecter les emballages de viandes,unclassified
quand peut on aller se faire dépister,unclassified
quand pourraton voyager à létranger à nouveau,unclassified
quand pourronsnous sortir ,unclassified
quand sauraton si nous avons effectivement réussi à aplatir la courbe ,unclassified
quandest ce que la covid19 est apparu,unclassified
quarrivera til de mon emploi,unclassified
quarrivetil pour les familles qui ont une garde partagée ,unclassified
que devrais je verifier si mon enfant tousse,unclassified
que dois je faire si je pense être malade,unclassified
que doisje faire dans les lieux comme lépicerie ou la pharmacie pour éviter dattraper le virus,unclassified
que doisje faire en rentrant chez moi pour minimiser mes risques ,unclassified
que doisje faire si je pense avoir attraper le virus ,unclassified
que doisje faire si je travail et je suis malade,unclassified
que doiton faire,unclassified
que doiton faire si notre enfant a le nez qui coule,unclassified
que faire en cas dinsuffisance respiratoire ,unclassified
que faire quand on a des doutes sur sa santé,unclassified
que faire quand on a un permis de travail ,unclassified
que faire si jai une toux et que je fais de la fièvre,unclassified
que faire si je fais de la fièvre ,unclassified
que faire si je pense avoir le virus,unclassified
que faire si on nest pas sûr davoir le coronavirus ,unclassified
que faire si on suspecte dêtre affecté par le covid 19,unclassified
que fait la santé pour enrayer ce fléau,unclassified
que font les gouvernements afin daider leur population à survivre au travers de cette pandémie,unclassified
que prendre pour diminuer la fièvre et la douleur ,unclassified
que puisje faire pour aider,unclassified
que puisje faire pour me préparer si un membre de la maison tombe malade,unclassified
que puisje faire pour prévenir la contamination ,unclassified
que signifie covid 19,unclassified
que signifie exactement rassemblements interdits ,unclassified
que veut dire covid19,unclassified
que veux dire covid19,unclassified
quel est la difference defficacite entre le savon et le liquide de vaiselle  ,unclassified
quel est la durée de contagion,unclassified
quel est la recette des tartelettes portuguaises du docteur arruda ,unclassified
quel est laide financière accessible,unclassified
quel est le  de décès des gens atteints de 82 ans,unclassified
quel est le  de la population touchée par chaque pays dans le monde,unclassified
quel est le  de la population touchée par chaque province au canada,unclassified
quel est le  de la population touchée par chaque province au québec,unclassified
quel est le bilan du nombre des personnes contaminées au québec en daté daujourdhui ,unclassified
quel est le bilan en france ,unclassified
quel est le danger pour un nouveau né,unclassified
quel est le degré de contagion du virus présentement au québec,unclassified
quel est le meilleur produit nettoyant pour le virus ,unclassified
quel est le mode de transmission du virus,unclassified
quel est le numéro de infocovid,unclassified
quel est le numéro de téléphone pour obtenir des informations sûre,unclassified
quel est le pourcentage dalcool est nécessaire pour etre efficace pour un désinfectant à mains  ,unclassified
quel est le principal mode de transmission de la covid19,unclassified
quel est le rayon de propagation en mètres du virus autour dune personne infectée par la covid19,unclassified
quel est le remède,unclassified
quel est le risque de contamination pour les femmes enceintes ,unclassified
quel est le risque de fatalité pour une personne de 50 ans,unclassified
quel est le risque de mourir du covid19,unclassified
quel est le risque dune seconde vague,unclassified
quel est le risque dêtre contaminée si on croise quelquun sur le trottoir,unclassified
quel est le risque que le virus revienne à chaque année comme la grippe,unclassified
quel est le scénario le plus catastrophique pour la pandémie au québec nombre dhospitalisations décés etc,unclassified
quel est le taux dhospitalisation pour les enfants  infectés ,unclassified
quel est lhopital le plus près,unclassified
quel est limpact du covid19 sur les diabétiques,unclassified
quel est limpact pour lentrée au secondaire de mon enfant lan prochain,unclassified
quel est limpact économique de ce virus ,unclassified
quel est lâge le plus sensible au covid19,unclassified
quel est létat de la situation ,unclassified
quel est mon niveau de risque si je suis diabétique,unclassified
quel est mon risque,unclassified
quel est ton nom,unclassified
quel est votre nom,unclassified
quel est votre âge ,unclassified
quel genre de précaution devraije prendre quand je vais à lépicerie ,unclassified
quel magasin sont ouverts,unclassified
quel numéro doisje appeler pour parler à un médecin,unclassified
quel sera la température demain ,unclassified
quel sont les personnes à risque ,unclassified
quel sont les probabilités de contracter le covid19 si je nai pas voyager dans la dernière année ,unclassified
quel sont les quartiers a gatineau les plus touche du covid19,unclassified
quelkea sont les complications de la maladie ,unclassified
quelle clinique me référezvous dans ce cas,unclassified
quelle distance fautil garder des autres personnes,unclassified
quelle est la courbe du québec par rapport à celle de lespagne ou de litalie en date daujourdhui,unclassified
quelle est la différence entre une pandémie et une épidémie,unclassified
quelle est la distance minimale que lon doit garder entre deux personnes ,unclassified
quelle est la distance que je dois maintenir entre moi et qqn,unclassified
quelle est la durée de contagion dune personne,unclassified
quelle est la durée de la maladie,unclassified
quelle est la durée de propagation,unclassified
quelle est la durée de vie du virus ,unclassified
quelle est la durée de vie du virus sur les surfaces,unclassified
quelle est la durée moyenne de la convalescence pour le covid19,unclassified
quelle est la durée normale de quarantaine si on est atteint du covid19,unclassified
quelle est la façon la plus efficace de me tenir informé ,unclassified
quelle est la fréquence de mise à jour de vos données,unclassified
quelle est la liste des services essentiels,unclassified
quelle est la meilleure façon de laver ses mains,unclassified
quelle est la meilleure protection contre la maladie,unclassified
quelle est la mise à jour concernant le covi19,unclassified
quelle est la mortalité ,unclassified
quelle est la météo ,unclassified
quelle est la probabilité quun autre virus  comme le covid19  apparaisse dans les prochains mois ou les prochaines années,unclassified
quelle est la progression du covid19 dans le monde,unclassified
quelle est la période de contagion ,unclassified
quelle est la situation actuelle des centres commerciaux,unclassified
quelle est la situation au québec à propos de la covid19,unclassified
quelle est la source de la maladie,unclassified
quelle est la taille réelle du coved19 comparatif,unclassified
quelle est la température du corps dun malade de la covid19 ,unclassified
quelle est la température normale du corps ,unclassified
quelle est la tranche dâge  des défunts,unclassified
quelle est la vitesse de contamination du covid19,unclassified
quelle est le coefficient de multiplication du virus sur une lamelle expérimentale en laboratoire exemple 1x1024 heures échelle logarithmique,unclassified
quelle est lorigine de covid19 ,unclassified
quelle est lorigine de la pandémie ,unclassified
quelle est lévolution de la maladie,unclassified
quelle est lévolution du virus à montréal,unclassified
quelle est mon risque de développer des complications si je fais de lasthme ,unclassified
quelle genre de question,unclassified
quelle journée sommesnous,unclassified
quelle profession estelle la plus à risque pour le covid19 ,unclassified
quelle précaution doisje prendre quand je vais à lépicerie,unclassified
quelle précautions devraisje prendre lorsque jirai faire changer mes pneus dhiver pour des pneus dété au garage,unclassified
quelle précautions doiton prendre avec les items dune épicerie quon rapporte chez soi,unclassified
quelle sera laide gouvernementale,unclassified
quelle serait limpact de la maladie à court et long terme sur mon bébé de 7 semaines si les risques sont grands estce le gouvernement prévoit larrêt de travail pour le conjoint qui ne peut faire du télétravail je suis très anxieuse que mon conjoint nous contamine à la maison  ,unclassified
quelle sont les maladie pulmonaire les plus à risque avec le covid ,unclassified
quelle sont les risques de contagiont pour les gens lors de manipulation dargent,unclassified
quelle température de fièvre devient inquiétante,unclassified
quelles actions puisje poser pour aider les entreprises à se sortir de la crise,unclassified
quelles mesures doisje prendre pour maximiser mes chances de ne pas contracter la maladie,unclassified
quelles mesures seront prises pour les loyers,unclassified
quelles mesures sont prévues dans le transport en commun,unclassified
quelles personnes sont plus à risque contre le covid19,unclassified
quelles son les mécanismes réels de transmission du virus,unclassified
quelles sont les aides du gouvernement si je pers mon emploi,unclassified
quelles sont les chances de se remettre suite à ladmission aux soins intensifs ,unclassified
quelles sont les chances que je sois atteint ,unclassified
quelles sont les cliniques de dépistage sans rendez vous les proches de chez moi ,unclassified
quelles sont les consignes pour les employés municipaux,unclassified
quelles sont les consignes à suivre,unclassified
quelles sont les danger pour les personne de plus de 70 ans,unclassified
quelles sont les heures douverture des cliniques de dépistage,unclassified
quelles sont les meilleures précautions à prendre concernant lhabillement en extérieur pendant la crise,unclassified
quelles sont les mesures daide prévues pour les personnes qui ont perdu la majorité de leurs revenus mais pas tous,unclassified
quelles sont les mesures de sécurité pour minimiser le risque covid19,unclassified
quelles sont les mesures que je dois prendre pour faire lépicerie dune personne âgée ,unclassified
quelles sont les personnes les plus à risque ,unclassified
quelles sont les personnesles plus vulnerables,unclassified
quelles sont les prestations,unclassified
quelles sont les précautions pour détruire le virus des vêtements ,unclassified
quelles sont les prédictions pour le québec dans les semaines à venir ,unclassified
quelles sont les risques potentiels du virus pour une femme enceinte au premier trimestre,unclassified
quelles sont les régions de montréal les plus touchées,unclassified
quelles sont les sources les plus fiables concernant la covid19 ,unclassified
quelles sont mes aides financières,unclassified
quels produits doisje utiliser pour éliminer le covid des surfaces,unclassified
quels produits nettoyants sont efficaces pour les surfaces,unclassified
quels risques je cours en allant dehors,unclassified
quels sont les chances dattraper le virus,unclassified
quels sont les chances davoir des complications,unclassified
quels sont les chances que le coronavirus fasse un retour à lautomne,unclassified
quels sont les commerces qui demeurent ouverts ,unclassified
quels sont les délais de survie du virus sur différentes surfaces,unclassified
quels sont les effets psychologiques du coronavirus ,unclassified
quels sont les endroits pour traiter le covid19 à montréal,unclassified
quels sont les facteurs de protection contre le virus,unclassified
quels sont les gestes barrières ,unclassified
quels sont les impacts du virus pour une femm,unclassified
quels sont les impacts du virus pour une femme enceinte ,unclassified
quels sont les maladies qui me mettent plus à risque de complication si je suis exposée au virus covid19 ,unclassified
quels sont les manifestations du covid 19 chez les en,unclassified
quels sont les meilleures méthodes pour désinfecter les vêtements  ,unclassified
quels sont les meilleurs moyens pour nettoyer là où le virus pourrait se trouver,unclassified
quels sont les moyens de transmission du virus on parle beaucoup du contact avec les yeux estce que la bouche également,unclassified
quels sont les moyens pour prévenir la transmission de covid19,unclassified
quels sont les principaux moyens de transmissions,unclassified
quels sont les risques du covid19 pour les femmes enceintes ,unclassified
quels sont les risques du covid19 pour les femmes enceintes et leur bébé ,unclassified
quels sont les risques encourus lorsque lon fait lépicerie ,unclassified
quels sont les risques pour les enfants,unclassified
quels sont les risques pour les femmes enceintes ,unclassified
quels sont les risques pour les noubeauxnes,unclassified
quels sont les risques pour mes parents,unclassified
quels sont les risques que le covid mutte,unclassified
quels sont les scénarios de cette pandémie ici au québec,unclassified
quels sont les secteurs les plus touches à montréal ,unclassified
quels sont les services essentiels,unclassified
quels sont les signes du corona virus,unclassified
quels sont les taux dhospitalisation et de nécessité des soins intensifs,unclassified
quels sont les top 100 des pays touchés en afrique à la date du 24 mars,unclassified
