question_processed,cluster
comment  savoir  si ma santé  est fragile ,unclassified
estce que travailler à lextérieur et en évitant les contacts est sécuritaire,unclassified
estce que le virus vit sur des fruits et légumes crus ,unclassified
que faire quand on a des doutes sur sa santé,unclassified
quelle est la façon la plus efficace de me tenir informé ,unclassified
quelles sont les consignes pour les employés municipaux,unclassified
doiton craindre une seconde vague dépidémie comme cela commence à se produire en chine ,unclassified
dans les batiments publics ils sont tous munis de climatisationchaufage a air pulsé comment se transporte ce covid 19 dans ce genre de bureau ,unclassified
comment réagissent les enfants et nourrissons sils attrapent le covid ,unclassified
estce ce quaprès avoir guérit de la covid19 la personne est immunisée,unclassified
à partir de quel moments sauraton que la crise est derrière nous,unclassified
portée du covid19,unclassified
pouvonsnous sortir les enfants au parc,unclassified
y atil un véritablement un lien entre le groupe sanguin dun individu et sa prédisposition à se défendre contre la covid19,unclassified
après guérison du covid19 suis je immunisé,unclassified
une personne de mon voisinage ne veut pas respecter ma demande daccéder seule à la salle de lavage commune de mon immeuble que doisje faire ,unclassified
si tu as déjà attrapé le corina virus et tu ten ai sorti est ce que tu es immunisé ,unclassified
est ce que le virus resiste au froid,unclassified
dois je limiter mes contacts avec des personnes qui ont besoin daide pour pouvoir rester à la maison ,unclassified
quelle est la fréquence de mise à jour de vos données,unclassified
y atil des individus totalement immunisés de façon naturelle ou innée contre ce virus,unclassified
heures ouverture des pharmacies ,unclassified
à partir de quel degré nous faisons de la fièvre ,unclassified
il se transmet à combien de mètres,unclassified
combien de temps doisje me laver les mains,unclassified
ou estce que vous résidez,unclassified
estce que les mesures prises au québec sont suffisantes,unclassified
estce possible dattrapper le covidd19 deux fois de suite  ,unclassified
si je prête un objet à quelquun comme mon téléphone et que cette personne a le virus est ce quelle peut ,unclassified
quand pourraton voyager à létranger à nouveau,unclassified
doisje faire lécole à la maison à mon enfant,unclassified
quelles sont les mesures que je dois prendre pour faire lépicerie dune personne âgée ,unclassified
quels sont les commerces qui demeurent ouverts ,unclassified
à quelle distance doiton se situer des gens en parfaite santé,unclassified
quelle est la courbe du québec par rapport à celle de lespagne ou de litalie en date daujourdhui,unclassified
pendant combien de temps jours la charge virale estelle au plus haut,unclassified
combien dheures ou de jours le virus peut se faire sentir sur un individu ,unclassified
estce que je dois laver mon manteau dhiver et mes mitaines ,unclassified
estce quil pourrait y avoir une pénurie de nourriture,unclassified
à quand la heineken virus ,unclassified
les aliments cuits peuventils conserver le virus,unclassified
estil possible que ma conjointe ait attrapé le covid19 si elle tousse ,unclassified
estce que les heures douverture sont restreintes pour les épiceries,unclassified
ou est la clinique de ma région,unclassified
estce que la chine est responsable de la maladie,unclassified
puis je attraper le virus en touchant un carton sur lequel un cas positif a éternué  ,unclassified
pourquoi on est enfermés,unclassified
si quelquun qui a le virus le touche ou touche une surface que je touche vaisje attraper le virus si après ce touchage je me lave les mains et que je nai pas touché mon visage ,unclassified
estce que vous embaucher ,unclassified
on en a pour combien de temps ,unclassified
quel est la recette des tartelettes portuguaises du docteur arruda ,unclassified
estce que je vais manquer de lécole,unclassified
quelles son les mécanismes réels de transmission du virus,unclassified
on entend que la propagation diminuera à lété mais quelle reprendrait et quil y aurait un deuxième pic à lautomne quen estil ,unclassified
doisje rester en quarantaine si jhabite avec une personne qui revient de voyage ,unclassified
a partir de quelle température ont doit se rendre aux urgences,unclassified
comment distinguer le virus de la grippe au covid19,unclassified
estce que le virus peut être contracté à nouveau après guérison,unclassified
puisje mmanipuler mon courrier,unclassified
peutton attraper le virus dans un ascenseur,unclassified
ma mère a plus de 70 ans et elle habite seule puisje aller marcher avec elle,unclassified
une fois guérie estce possible de rattraper si contact avec des personnes malades ,unclassified
sil je prends de la vitamine c estce bon pour la prévention ,unclassified
quelle est la différence entre une pandémie et une épidémie,unclassified
je vais tu trouver une job,unclassified
estil possible de développer des anticorps vs ce virus ,unclassified
je reviens de voyage jétais seul est ce que tout le monde chaz moi doit éviter à tout prix les contacts avec moi ,unclassified
peuton prendre les transports en commun,unclassified
quels sont les principaux moyens de transmissions,unclassified
je travaille dans un véhicule avec un partenaire impossible le 2 mètres déloignement,unclassified
est ce que corona est un etre humain,unclassified
quelles sont les sources les plus fiables concernant la covid19 ,unclassified
si mon père de 80 ans sort encore au magasin même sil nest pas obligé parce quon peut faire les courses pour lui que puisje faire pour lui faire comprendre de ne pas le faire ,unclassified
de quelle manière puis je etre contaminé,unclassified
quel est le remède,unclassified
les billets de banque sontils des vecteurs pour la covid19,unclassified
est ce que manger de lail peut maider a limmunité,unclassified
mes enfants peuventils jouer avec leurs amis,unclassified
estce que la chaîne dapprovisionnement alimentaire est assez solide et a assez de capacité pour nous soutenir pendant cette crise,unclassified
doù vient le nom covid19,unclassified
quel est votre âge ,unclassified
yatil des aliments à proscrire pour ne pas avoir la covid 19,unclassified
le curcuma estil un bon moyen de se prémunir ,unclassified
doiton désinfecter les emballages des produits achetés à lépicerie,unclassified
temps de survie par âge ,unclassified
pourquoi la saq reste ouverte ,unclassified
je dois renouveler ma carte dassurance maladie estce que je dois encore aller faire ma photo à la saaq ou au clsc,unclassified
estce que le purrel est efficace contre la covid19,unclassified
questce qui va de passer en mai,unclassified
est ce que google est apple ,unclassified
combien de mort y atil à présent ,unclassified
estce que vous répondez aux questions,unclassified
nous sommes actuellement au manitoba mais avons devancé notre retour au québec dans quelques jours mais nous anticipons la possibilité de ne pas pouvoir traverser la frontière ontarienne du a sa probable fermeture prochaine les autorités peuventils nous interdire notre retour su québec même si cest notre lieu de résidence  la maison que nous occupons actuellement ne sera plus libre donc nous naurons plus dendroit où rester ce pourquoi nous devons retourner dans notre résidence au québec que faire  ,unclassified
estce que les quincailleries seront fermées,unclassified
estce que je suis obligé de rester à la maison,unclassified
quels sont les services essentiels,unclassified
estce que le service de livraison des entreprises doit aussi être arrêté exemple amazon,unclassified
bonjour ma question porte sur la décontamination à la maison lorsque jarrive de lextérieur ,unclassified
estce que le stade olympique sera utilisé afin de traiter le covid19 ,unclassified
si je vois des voisins jouer ensemble estce que jappelle la police ,unclassified
lorsque jarrive de lextérieur et que jentre chez moi estce que je dois toujours laver les vêtements avec du savon  estce que cest seulement si je suis monté à bord de lautobus par exemple ,unclassified
femme enceinte ,unclassified
je ne peux pas sortir de chez moi comment puis je me faire livrer ma nourriture ,unclassified
est ce que je suis immunisé si je jattrape le virus et jen guéri ,unclassified
à quelle température survit le virus ,unclassified
combien de temps en moyenne la personne atteinte est guérie ,unclassified
estce que lhuile essentielle de thym est utile,unclassified
pourquoi 1 mètre,unclassified
estce que les personnes de 70 ans et plus peuvent aller à lépicerie et à la pharmacie,unclassified
quelle distance fautil garder des autres personnes,unclassified
comment savoir si je suis atteint du covid19,unclassified
ce quoi covid19,unclassified
questce la distanciation sociale,unclassified
le virus peutil se déposer sur des vêtements ,unclassified
estce que vous avez des douleurs musculaires qui vous empêchent de bouger,unclassified
toux ou fièvre,unclassified
estce que tout redeviendra comme avant après la crise,unclassified
si mes parents habitent seuls et ne voient personne puisje aller les voir avec mon bébé dun an  mon bébé ne va dans aucun endroit public et je vais à lépicerie une fois par semaine et je désinfecte tout ensuite,unclassified
pour ensuite me faire dire non me suis jamais retabli a 100 encore congestione et respiration diffi ile parfois dois je consulter,unclassified
estce que libuprofène est un accélérateur de la covid19,unclassified
quelle est la distance que je dois maintenir entre moi et qqn,unclassified
quentendton par ressemblement intérieur estce que laide dun parent compte,unclassified
comment predire la courbe de développement de la maladie,unclassified
tousse,unclassified
estce que mes enfants sont en danger ,unclassified
estce vrai que le virus reste actif dans les airs pendant des heures et que je pourrais donc lattraper en prenant une marche même si je ne rencontre personne,unclassified
puisje jouer avec mes amises,unclassified
mon conjoint et moi nhabitons pas ensemble seraitil préférable de ne pas ce voir durant cette crise  il travaille dans une épicerie en contact possible avec des gens,unclassified
estce que le virus survie au frigo ,unclassified
estce vrai quil reste sur une surface dure pendant des jours,unclassified
je suis enrhumée estce que je suis plus vulneravle à développer la covid19,unclassified
estce que les rendezvous de suivi de grossesse sont considérés comme non nécessaires,unclassified
est ce que le fœtus peut attraper le coronavirus sida mère lattrape,unclassified
à partir de quelle température peuton considérer faire de la fièvre,unclassified
estce que ma fille peut prendre une marche avec une amie voisine,unclassified
le virus se déplacetil,unclassified
estce que les épiceries vont fermer,unclassified
quelle sera laide gouvernementale,unclassified
comment fabriqier une solution hydroalcoolique,unclassified
estce que le covid est tué par le purrel,unclassified
puisje recevoir un résumé des faits importants de la journée chaque jour par courriel,unclassified
est ce que le virus peut se déplacer dans leau,unclassified
estce que je dois faire quelque chose avec lépicerie ou les commandes de resto pour les désinfecter ,unclassified
bonjour estce que le proffesseur didier raoult donne de bon conseil ,unclassified
le mois passé je suis allé en voyage que doisje faire,unclassified
combien de morts au quebec,unclassified
combien de temps le virus survi sur une surface ,unclassified
quel est le taux dhospitalisation pour les enfants  infectés ,unclassified
quand estce que la situation retournera a la normale ,unclassified
est ce quil y a des vitamines ou des compléments qui pourraient maider à combattre le coronavirus,unclassified
durée de vie du virus,unclassified
estce que tu as mal au gorge,unclassified
estce que cest mortel,unclassified
etes vs un robot,unclassified
pourquoi yatil souvent une deuxième vague de contamination ,unclassified
le virus estil masculin ou féminin,unclassified
quelle est lévolution de la maladie,unclassified
estce que les désinfectant élimine le coronavirus,unclassified
estil possible de développer une immunité contre linfection due au covid19,unclassified
comment je sais si je suis infecté,unclassified
êtesvous aidé par vos enfants pour votre épicerie ,unclassified
où se trouve le centre de dépistage le plus prêt pour la ville de québec,unclassified
comment obtenir un rendezvous de dépistage ,unclassified
quel est le rayon de propagation en mètres du virus autour dune personne infectée par la covid19,unclassified
vaton fermer nos frontières,unclassified
estce que le covid19 se transmet par la salive,unclassified
quelles sont les prédictions pour le québec dans les semaines à venir ,unclassified
pourquoi la maladie sappelle coronavirus,unclassified
toussez dans mon bras empêche til les autres dattraper la covid19,unclassified
est ce que la chaleur tue le virus ,unclassified
combien il y a eu de nouveaux cas aujourdhui,unclassified
cest quoi ton nom,unclassified
en tant quéducatrice en cpe ouvert pour le personnel durgence comment je vais garder la distance dun mètre avec un enfant pour ma sécurité et celle de ma famille  ,unclassified
quels sont les délais de survie du virus sur différentes surfaces,unclassified
les gens qui reviennent de létranger sontils automatiquement infectés,unclassified
quelle est la mise à jour concernant le covi19,unclassified
est ce que le chaud tu le virus,unclassified
estce que les recettes maison de purell sont vraiment efficaces,unclassified
que dois je faire si je pense être malade,unclassified
pouvons nous avoir le covid19 deux fois ,unclassified
quel est limpact pour lentrée au secondaire de mon enfant lan prochain,unclassified
mal au ventre,unclassified
estce que je dois me méfier des objets en tablette dépicerie  si quelquun a toussé dessus estce que le virus reste là,unclassified
cest correct de se tenir à lextérieur à plus de deux mètres de mes voisins,unclassified
comme estce que le virus se propage,unclassified
estce que je devrais dormir dans une chambre différente que celle dans laquelle mon conjoint dort,unclassified
estce que le covid19 et le coronavirus sont la même chose,unclassified
pourquoi les gens qui revenaient de voyage après le 13 mars nont pas été mis en quarantaine forcée,unclassified
qui doisje contacter si je crois avoir contracter le virus ,unclassified
estce quon peut mourir du coronavirus  ,unclassified
estil prévu de diminuer lexportation des produits agricoles pour les vendre au quebec plutôt,unclassified
quelle est la durée moyenne de la convalescence pour le covid19,unclassified
comment fautil se soigner si on est atteint du covid19 ,unclassified
quand estce que la pandémie sera contrôlée,unclassified
estce que les épiceries vont manquer de vivres,unclassified
seraisje rembourser par mon école privée au prorata de lannée scolaire,unclassified
sur le plastique et le métal,unclassified
quel est le meilleur produit nettoyant pour le virus ,unclassified
seraisje payé,unclassified
doisje minquiéter,unclassified
les employés des écoles privées serontils payés,unclassified
comment savoir si je suis infectée  ,unclassified
heure ouverture des épiceries ,unclassified
devaiton sortir les personnes agées de leur résidence  pour les garder avec nous à la maison,unclassified
je fais de la fièvre de la toux et le nez me coule suisje malade,unclassified
vaton être en pénurie de nourriture,unclassified
les aninaux peuventils transporter le coronavirus sur leurs poils,unclassified
ou est la clinique,unclassified
combien de temps cela prend pour avoir les résultats de dépistage du coronavirus,unclassified
quel est le numéro de infocovid,unclassified
est ce que si on passe à côté de quelque quun de malade mais quil ne tousse pas on peut attraper le coronavirus seulement parce quon respire le même air,unclassified
estil possible dêtre infecté plusieurs fois par le virus covid19,unclassified
tu te sens plus fatigué que dhabitude,unclassified
pourquoi ne pas bloquer les transports en commun comme en chine ,unclassified
estil vrai que la covid19 cause des nausées etou de la diarrhée,unclassified
ma mère est toute seule à la maison à la campagne que puisje faire pour laider,unclassified
quelle journée sommesnous,unclassified
estce que tous les rendezvous a lhôpital sont annulés ,unclassified
je reviens de létranger puisje sortir faire mon épicerie avant la fin des 14 jours,unclassified
faut il désinfecter les aliments  ,unclassified
comment allezvous ,unclassified
quel est le mode de transmission du virus,unclassified
yatil des aliments qui peuvent aider à prévenir la covid 19,unclassified
y  atil de laide financière prévue pour les entreprises individuelles,unclassified
comment je fais pour payer mes factures,unclassified
quelles sont les personnesles plus vulnerables,unclassified
a quelle heure le prochain point de presse ,unclassified
pourquoi ne pas tout arrêter léconomie comme en chine,unclassified
qui peutêtre atteint par ce virus,unclassified
quen estil de la propagation du virus dans lair,unclassified
à quoi servezvous,unclassified
que veux dire covid19,unclassified
estce que les épiceries et les pharmacies vont rester ouvertes ,unclassified
combien dheures de sommeil devraisje avoir par nuit ,unclassified
 est ce que le froid tu le virus,unclassified
quels sont les scénarios de cette pandémie ici au québec,unclassified
est que je devrait choisir de prendre de la chloroquine de moi même  ,unclassified
comment trouver la clinique de dépistage la plus proche de chez moi ,unclassified
quel sera la température demain ,unclassified
quandest ce que la covid19 est apparu,unclassified
estce la fin du monde ,unclassified
quel est le numéro de téléphone pour obtenir des informations sûre,unclassified
si je suis de québec et que je nai pas voyagé estil possible davoir eu le virus en février dernier et ce avant la pandémie ,unclassified
estce quil y aura encore des contaminations en été,unclassified
combien de fois doisje me laver les main par jour pour être sécuritaire,unclassified
le père de mon enfant et moi sommes en garde partagé seraitil préférable de garder lenfant à un endroit durant cette crise,unclassified
comment bien désinfecter et avec quoi comme produits  ,unclassified
comment savoir si je suis atteinte du coronva virus ,unclassified
comment laver les aliments provenant de lépicerie,unclassified
peuton avoir le covid sans tousser ,unclassified
estce que le cycle vapeur dune sécheuse à vapeur peut tuer le corona virus,unclassified
le virus peut il être transmis en allaitant,unclassified
et comment je vais aller au travail educatrice en cpesi on nous déconseille les transports en commun ,unclassified
quand et comment sauronsnous que nous avons atteint le pic de la courbe dinfection,unclassified
estce possible entre voisins de prendre un café à lextérieur si nous maintenons une distance de 2 mètres entre nous,unclassified
sur quelle base répondez vous à ces questions,unclassified
estce que le virus peut être transmis via leau,unclassified
où est la clinike la plus proche ma mère est malade,unclassified
quel est la durée de contagion,unclassified
estce que le groupe sanguin a une importance dans la vulnérabilité ou la résistance au virus covid19 ,unclassified
existetil des ressources de soutien psychologique pour aider les gens en cette période de crise ,unclassified
quand cette pandémie sarrêteratelle  ,unclassified
les personnes infectées puis guéries sont elles immunisées contre le virus,unclassified
je travail comme infirmière à lhôpital  depuis 2 ou 3 jours légers mal de gorge  pas de fièvre  léger difficulte à respirer mais je suis asthmatique et nez légèrement bloquer  devrait je minquièté,unclassified
estce quil va avoir pénurie de vapoteuse,unclassified
si une personne est atteinte du coronavirus une fois estce quelle est immunisé à vie,unclassified
estce que le savon peut garder le virus de la covid19 en surface,unclassified
que faire si je pense avoir le virus,unclassified
à quel moment je devrais me rendre à lhôpital,unclassified
estce que la covid 19 est mortelle,unclassified
quel est le degré de contagion du virus présentement au québec,unclassified
estce que ce virus a muté depuis quon la découvert ,unclassified
le sms durgence devrait être utilier par nos dirigeants,unclassified
quel magasin sont ouverts,unclassified
quel numéro doisje appeler pour parler à un médecin,unclassified
puisje obliger mon employeur à me permettre de faire du télétravail,unclassified
quelle est la progression du covid19 dans le monde,unclassified
si je vais dehors et quil vente très fort est e que le virus peut partir au vent ou bien il entre plus profond dans mes vêtement ou ma peau,unclassified
pouvons nous savoir dans quel ville ou secteur son situé les cas chaudiereappalaches cest très grand ,unclassified
le gouvernement vatil payer lemployeur pour paye lassurancechômage aux employés en pause de travail,unclassified
estce quune infection comme une conjonctive un orgelet un chalazion  ont un lien avec le covid19,unclassified
est ce que la chaleur affecte le virus  ,unclassified
estce que le coronavirus survie au froid,unclassified
estce que mon employeur peut me mettre à la porte,unclassified
pendant combien de temps une personne infectée seratelle malade,unclassified
estce quil va y avoir des examens du ministère en secondaire 4,unclassified
est ce que la chaleur tué le virus,unclassified
quand devraisje me faire dépister ,unclassified
estce que le covid19 a des répercussions permanentes et irréversibles dans tous les cas ,unclassified
avezvous eu des contacts avec quelquun qui est revenu de létranger,unclassified
problème cardio musculaire  est ce que on est plus sensible au covid19 ,unclassified
pouvez vous me répondre en français sinon je suis parfaitement bilingue je travaille dans lindustrie de solutions technologie and it would be my pleasure to help this project any way i can jennifer charron at workday canada from montreal ,unclassified
estce quon peut avoir le covid19 sans faire de la fièvre,unclassified
liquide vaiselle,unclassified
puisje mautocontaminer alors que je suis seul chez moi ,unclassified
pourquoi le dépistage massif est une bonne stratégie,unclassified
nous attendons la fonte des neiges pour travailler dans le potager et sur le terrain estce que mes parents de plus de 70 ans pourront venir dans notre jardins en sécurité ,unclassified
estce que les dépanneurs sont ouvert,unclassified
peutil y avoir des porteurs sains ,unclassified
estce que les phramarice sont ouvert,unclassified
puis je consommer des advils si je crois avoir le virus,unclassified
puis je rester à mon balcon,unclassified
si je vais donner du sang et que je suis porteuse du virus sans le savoir vaisje contaminer quelquun avec mon sang ou léquipe dhema québec ,unclassified
dans combien de temps prévoyez vous que la situation redeviendra normale,unclassified
puisje sortir dehors si je suis en quarantaine,unclassified
les légumes et fruits non emballés dans les épiceries peuvent tils être une source de propagation du virus quelles sont les mesures à prendre si nous en achetons ,unclassified
puisje attraper le covid19 en touchant à la pompe à gaz,unclassified
est ce quil serait possible de développer des méthodes de coûts unitaires par usager contaminé ,unclassified
que doisje faire si je pense avoir attraper le virus ,unclassified
le virus estil visible,unclassified
mon conjoint est un cas confirmé estce que je dois appeler immédiatement le 1,unclassified
le gouvernement vas til ordonné larrêt des paiements  pour chaque citoyen  comme hypothèque ass maison ,unclassified
estce quil y aura des pénuries ,unclassified
c quoi le corona vérus,unclassified
estce que je pourrai voyager bientôt,unclassified
pouvons nous sortir courir ou vaut il mieux rester à la maison,unclassified
estce que mes enfants peuvent venir me visiter chez moi,unclassified
je suis asthmatique chronique suisje considérée comme une personne vulnérable,unclassified
est ce possible dinstorer des règles plus stricte pour les épiceriesc fouu le monde qui y vont ,unclassified
combien de mort y a til au québec présentement ,unclassified
puise attraper plusieurs fois le covid19 ,unclassified
le gouvernement prévoitil de laide financière pour les travailleurs autonomes,unclassified
estce possible de contracter le covid19 à deux reprises,unclassified
aije le droit daller jouer au parc,unclassified
je travaille dans un dépanneur quelles sont les mesures de sécurité à prendre ,unclassified
je suis enceinte et je travail auprès des gens à faire des prises de sang,unclassified
combien de temps le vitus vie sur les surfaces  ,unclassified
est ce que ceux décédés d covid19 sont plus des hommes ou des femmes,unclassified
estce que si lon attrape le covid19 nous sommes ensuite plus immunisé comme certains autres virus ou bien si lon peut tout aussi bien lattraper une seconde fois car il y a plusieurs souches,unclassified
ou puis je trouver le guide dautosoin ,unclassified
comment estce que les garderies en milieu familial non subventionnée seront payée,unclassified
si un membre de lafamille tousse quil a fait de la fièvre et quil  stresse beaucoup  peutil consulter,unclassified
peuton manger des légumes et fruits crus ,unclassified
estce que les enfants peuvent attrapé le covid19 ,unclassified
je suis en arrêt de travail depuis le 11 mars et je travail dans une banque à la caisse je pense que je ne devrais pas y retourner qu en penser  je suis inquiète ,unclassified
comment puisje prévenir la contraction du virus,unclassified
comment savoir si je suis affecté,unclassified
est ce que cèst vrai le covid19 ne peut pas supporter la chaleur plus de 30 dégrée celsius   ,unclassified
si je suis récupéré du covid19 estce que mon corps developpe un anticorps mévitant de le réattraper ,unclassified
estce que les pharmacies vont fermer,unclassified
quelle est la source de la maladie,unclassified
est ce que le rendezvous se prend avec vous,unclassified
estce que des enfants sont décédés suite à la contraction du covid19 ,unclassified
peuton visiter un nouveauné,unclassified
mes parents sont âgés puis je leur rendre visite pour les aider,unclassified
estce que des vols sont encore possibles entre montréal et paris,unclassified
mon enfant à des problèmes avec la gorge lorsquil y a des virus elle prend tout pas la gorge la gorge est son point faible elle fait de faux croup elle est souvent hospitalier à cause de sa gorge est ce que mon enfant est plus fragile au coronavirus,unclassified
devraisje me faire prescrire de lhydroxychloroquine avec de lazithromycine si je suis atteint ,unclassified
comment savoir si je suis infectée,unclassified
une fois que le nombre de nouveaux cas plafonne ou diminue pendant combien de temps faudratil garder la distanciation sociale,unclassified
estce que la fermeture des écoles va durer plus longtemps ,unclassified
si une personne de notre famille contract la covid19 et quelle vit seule que devons nous faire estce quelle aura de laide ,unclassified
ma femme de ménage est âgée dois je lui dire de ne pas venir faire le ménage chez moi,unclassified
puisje rattraper le virus,unclassified
faut il un rendezvous,unclassified
la durée de vie du virus sur les surfaces bois verre carton stainless etc,unclassified
comment peutom aider les soignants si on na aucune compétence en santé,unclassified
quelles sont les heures douverture des cliniques de dépistage,unclassified
comment dépister le corona virus ,unclassified
la toux est elle toujours sèche,unclassified
doiton désinfecter toute notre épicerie,unclassified
doisje être mise en quarantaine,unclassified
is reinfection possible,unclassified
comment on sait si on est malade ou pas ,unclassified
est ce que le corona se transmet par lair ,unclassified
quand pourronsnous sortir ,unclassified
est ce que le virus reste longtemps sur les fruits,unclassified
quel est ton nom,unclassified
combien de temps dure la covid19 lorsquelle est contractée par une personne ,unclassified
comment peuton contracter le virus,unclassified
quelle précaution doisje prendre quand je vais à lépicerie,unclassified
quand les enfants pourrontils retourner à lécole,unclassified
comment se laver les mains,unclassified
estce que le covid survit sur les vêtements ,unclassified
estce que je dois aller à lhopital,unclassified
quelle est la tranche dâge  des défunts,unclassified
quen estil des personnes sans ressources  des aides sontelles prévues  ,unclassified
quel est lhopital le plus près,unclassified
si je suis enrhumé mais que je nai pas de fièvre doisje consulter,unclassified
doisje désinfecter tous les produits alimentaires ou autres nouveaux éléments que japporte ou fais livrer chez moi si oui quels produits recommandez vous pour la désinfection,unclassified
doiton désinfecter toutes nos courses de retour à la maison,unclassified
dans combien de jours pourronsnous commencer à reprendre notre mode de vie ,unclassified
combien de temps dure la période de contagion ,unclassified
température covid19,unclassified
est ce que les jeunes en bon sante peuvent mourir de cette maladie covid19 ,unclassified
combien de morts aujourdhui au québec ,unclassified
quelle est lévolution du virus à montréal,unclassified
estce que mon animal peut me transmettre le covid,unclassified
quelle est le coefficient de multiplication du virus sur une lamelle expérimentale en laboratoire exemple 1x1024 heures échelle logarithmique,unclassified
estce quon sait si le gouvernement compte faire un dépistage massif dans le futur ,unclassified
est ce que le virus a été créer par les humains,unclassified
quelles sont les chances que je sois atteint ,unclassified
comment désinfecter les surfaces,unclassified
can you answer a god damn question,unclassified
un malade cardiaque atil plus de chances davoir le covid19,unclassified
pourrionsnous atteindre une situation comme en italie,unclassified
are you imune after 14 days,unclassified
a quelle température haute et basse le coved19 estil définitivement neutralisé exemple dans le frigo à la cuisson à leau boulliante,unclassified
combien de temps avant davoir un résultat ,unclassified
quel est létat de la situation ,unclassified
estce quon peut avoir le covid19 sans présence  de fièvre   ,unclassified
mes parent son en quarantene et je vie avec eux  je doit rentre en quarantene aussi,unclassified
a quel moment doit on appeler le 15,unclassified
estce que le virus se transmet sexuellement,unclassified
que devrais je verifier si mon enfant tousse,unclassified
estce que vous pourriez répondre aux questions des travailleurs de santé ,unclassified
comment attrape ton le covid19,unclassified
quel est la difference defficacite entre le savon et le liquide de vaiselle  ,unclassified
sommes nous immunisé au covid19 si nous lavons déjà attrapé,unclassified
puisje attraper 2 fois le coronavirus,unclassified
que fait la santé pour enrayer ce fléau,unclassified
est ce que le virus va partir avec larrivée de lété comme cest le cas avec linfluenza,unclassified
la simple présence du virus sur ma peau peut elle me rendre malade ,unclassified
estce quon peut lattraper deux fois,unclassified
est ce que le gouvernement prévoit de décontaminer les personnes avec des jets comme on a vu en asie ,unclassified
estce que le virus est rouge ,unclassified
pourquoi je dois rester ché nous,unclassified
suis je en sécurité si je reste a la maison,unclassified
estce que le coronavirus peut demeurer en suspension dans les airs,unclassified
quels sont les chances dattraper le virus,unclassified
quels sont les meilleurs moyens pour nettoyer là où le virus pourrait se trouver,unclassified
quel est laide financière accessible,unclassified
estce que le virus parle français,unclassified
 bonjour,unclassified
nous avons une cabane à sucre familiale estce que nous pouvons continuer à y aller ,unclassified
estce que mon chum peut coucher dans le même lit ,unclassified
puis je être dépisté à posteriori  ,unclassified
est ce que le msss va obliger les organisations de la santé de prévoir un fond de prévoyance pour planifier et déployer des services en cas de pandémie future ,unclassified
estce que le virus peut rester sur ma carte bancaire quand je lutilise à lépicerie,unclassified
le virus atteintil plus les gens asthmatiques,unclassified
que puisje faire pour prévenir la contamination ,unclassified
si je suis diagnostiqué positif à la covid et que je guéris ça prend combien de temps pour être guéri et ,unclassified
estce que leau potable peu contenir le virus,unclassified
combien de temps pour avoir mes résultats,unclassified
quelles mesures sont prévues dans le transport en commun,unclassified
estce que le coronavirus est un virus à enveloppe,unclassified
estce que jaurai une amende si je quitte mon domicile,unclassified
pourquoi les dépanneurs sans stationservice sontils essentiels  ,unclassified
si je suis mise a pied suis je payer,unclassified
estce que le covid19 est une maladie,unclassified
puisje aller souper chez des amis,unclassified
combien de jours de fièvre doiton attendre pour prendre une décision,unclassified
pourquoi ne pas diriger obligatoirement tous  les voyageurs de lextérieur du québec vers des centre de tri sanitaire avant de les lâcher lose dans la nature ,unclassified
de quelle maladie connue se rapproche le coronavirus ,unclassified
ca fait tu mal,unclassified
ai je le droit de sortir faire mes courses,unclassified
estce que les universités peuvent mettre fin à la session dès maintenant,unclassified
est ce quun virus est vivant,unclassified
quel est le scénario le plus catastrophique pour la pandémie au québec nombre dhospitalisations décés etc,unclassified
comment je guérit du korona verus,unclassified
que faire si on nest pas sûr davoir le coronavirus ,unclassified
estce quil mange ,unclassified
estce que le virus sattrape par la peau,unclassified
si une personne tousse devant moi et que je reçois des gouttelettes au virage que puisje faire ,unclassified
estce que ma chirurgie va être annulée,unclassified
estil possible dattraper à nouveau la covid19 si on la déjà eue,unclassified
estce que le covid19 survit dans le froid,unclassified
je nettoie mon téléphone intelligent avec de lalcool à friction estce une bonne pratique où existe til un autre produit plus efficace ou plus approprié ,unclassified
si mon bébé de 8 mois a la covid19 et est hospitalisé suisje autorisée à demeurer avec lui,unclassified
estce possible davoir une toux grasse et dêtre tout de même atteint du covid,unclassified
lors dun déménagement quelles précautions devraiton prendre ,unclassified
combien de temps le virus vit sur les surfaces,unclassified
voyez vous un lien encore la covid 19 et lenvironnement,unclassified
ma fille travaille dans un hôpital puis je la voir,unclassified
il y a til un graphique des cas au quebec,unclassified
yatil des cas à proximité de moi,unclassified
peuton faire une quarantaine plutôt quun dépistage ,unclassified
après combien de jours de fièvre je dois me présenter à lurgence,unclassified
puisje inviter des amis à souper chez moi,unclassified
comment se faire dépister ,unclassified
comme je suis diabétique estce je vais mourir ,unclassified
aije le rhume la grippe une pneumonie ou le coronavirus,unclassified
comment puisje me rendre utile,unclassified
je fais de la fièvre aije automatiquement le virus,unclassified
si un membre de la famille est contaminé peut il rester dans la même maison,unclassified
doisje limiter mes contacts meme avec les membres de ma maison,unclassified
quels sont les moyens pour prévenir la transmission de covid19,unclassified
ma mère a 67 ans elle souffre danxiété elle a jamais voyager et elle est en bonne santé elle a garder mon garçon mais avec toute les contrainte elle aimerait venir chez moi est ce ok ,unclassified
pourronston réellement revivre comme avant la pandémie,unclassified
estce que les épiceries vont devoir fermer comme les restaurants,unclassified
